报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.21,0.13,0.11,0.1,0.09,0.4,0.2,0.37,0.32,0.57,0.11,0.22,0.23,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,3.41,2.51,6.17,2.55,2.24,2.78,1.74,1.62,1.61,1.81,2.19,3.41,3.13,2.71,2.5,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.01,-0.18,0.5,0.19,-0.06,0.45,0.09,0.31,-0.08,0.12,0.44,0.48,0.32,0.2,--,--,--,
主营业务收入(万元),297892,278151,234287,196551,193049,198186,205830,205929,243349,195578,158073,147866,144341,126675,110769,108269,79899,66711,60743,58971,56598,45868,49755,44701,49283,
主营业务利润(万元),36475,36029,23765,15390,12221,7887,14045,-545,21002,30096,13032,11151,18372,18249,14937,13012,13840,14032,11837,15288,9769,7623,7506,--,--,
营业利润(万元),23366,12012,10850,5522,3563,38853,15810,26068,37958,43833,7512,13501,17325,7700,7941,4598,8550,8521,7134,11184,6543,4300,3887,--,--,
投资收益(万元),11646,19350,22444,28748,27539,63599,27064,58816,44149,33566,9439,12622,10041,4373,-88,-200,527,1506,3129,1781,521,725,253,--,--,
营业外收支净额(万元),-1204,-13,-64,3762,3585,5164,5215,13989,1630,3026,422,640,501,-37,-90,-81,8,118,230,238,249,--,--,--,--,
利润总额(万元),22162,11999,10786,9284,7149,44017,21025,40057,39588,46858,7934,14140,17826,12076,7798,4316,9085,10146,10493,13203,7313,5130,4184,--,--,
净利润(万元),19770,11867,10403,9857,8099,37795,18964,35081,30480,36003,7110,13761,14662,10129,5391,2768,5893,7193,9541,10525,6223,4361,3594,3831,3014,
净利润(扣除非经常性损益后)(万元),-22651,-6840,-13172,-18449,-14823,-20186,-6139,-18350,1198,11460,3878,13004,7706,5576,5215,2586,4980,6632,8745,10283,5959,--,--,--,--,
经营活动产生的现金流量净额(万元),57076,-6965,5268,20938,16734,-978,13296,59352,648,-11377,31713,12140,-3852,28146,5528,19218,-3608,4153,9597,8138,5376,3431,--,--,--,
现金及现金等价物净增加额(万元),13000,-5602,-184,15594,3535,-4624,-4965,-8234,-1208,12897,10883,-4076,3567,-1089,-3219,4112,-1962,-3745,8865,-1703,-9590,13293,--,--,--,
总资产(万元),755240,757854,787198,779544,857173,667771,616602,668335,634689,690655,373258,318408,305162,196313,181419,178463,171666,118248,109991,78303,62204,53093,31683,--,--,
流动资产(万元),316580,170696,147226,127357,110611,154919,92129,109344,165743,152847,96850,74725,78760,55777,54031,50103,57623,0,0,--,0,35836,18732,--,--,
总负债(万元),320252,329842,320364,303612,314167,271776,296344,324157,387575,293537,209786,172592,126503,85402,77561,75814,87850,41540,35238,24984,16019,10645,17972,--,--,
流动负债(万元),191879,220278,209926,194333,120231,118108,130474,167446,210684,171162,146878,124849,88552,57286,52417,33411,77337,0,0,--,0,6276,13667,--,--,
股东权益不含少数股东权益(万元),424880,412944,449525,460477,526406,374485,297405,321356,237016,388083,160313,141093,175080,109168,102185,101048,82465,76572,74624,53195,46070,42448,13711,12885,12074,
净资产收益率加权(%),4.72,2.73,2.19,2.14,1.84,12.52,6.47,12.57,9.62,11.43,4.64,9.45,9.36,9.58,5.41,3.1,7.25,9.39,13.6,20.5,14.06,15.53,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
