报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.06,0.06,0.08,0.11,0.03,0.03,0.15,0.53,0.96,0.79,0.66,1.35,0.92,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.37,3.47,4.95,10.97,3.68,3.13,2.82,2.73,2.73,1.86,1.66,1.59,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.06,1.37,1.03,0.3,2.26,1.93,1.01,-0.06,0.26,0.65,0,0,
主营业务收入(万元),3896345,3445238,3292825,3892803,3706354,3355116,3049112,3605180,3314369,2164739,1871210,1450290,1120894,538466,444606,346137,218427,87810,58450,58687,
主营业务利润(万元),401493,328120,347230,307677,243945,279551,285239,466460,470208,318006,199127,163018,88243,71170,48832,17462,14923,12195,9328,10030,
营业利润(万元),117613,56788,69533,72283,22690,43499,89108,281169,313228,200887,103527,85613,62071,41895,21766,5842,5467,3442,1456,1198,
投资收益(万元),-1532,11257,9878,3761,4311,4,918,625,6778,4352,924,31,2269,-985,-1705,-60,77,2,110,110,
营业外收支净额(万元),-17868,-1255,-206,1959,2971,5584,7149,7069,15185,14382,-632,3061,--,-927,-1336,-102,-107,0,0,0,
利润总额(万元),99744,55534,69327,74243,25661,49083,96257,288238,328412,215269,102895,88674,62050,40333,19051,6116,5910,5626,5334,4718,
净利润(万元),19033,19595,29127,36237,8638,8434,43107,155744,181665,112483,52143,47896,25653,14793,6725,3884,3979,3641,3492,3045,
净利润(扣除非经常性损益后)(万元),22613,12783,28231,30102,9213,5115,39764,152658,162766,104540,42401,47306,24986,15119,6822,3598,3738,0,0,0,
经营活动产生的现金流量净额(万元),218689,241798,63023,98997,-150850,81161,81301,244613,200755,195355,81095,10634,63279,54148,28369,-1670,7296,11744,0,0,
现金及现金等价物净增加额(万元),77969,24035,27742,36325,71849,15911,-75718,-38004,141825,-81647,91294,-59165,69604,22732,3033,-27948,36158,6366,0,0,
总资产(万元),4003404,3805254,3851583,3876650,3678970,2764051,2342341,2149524,1893039,1350148,1255260,807649,377453,220265,172572,160682,112137,72392,65320,67066,
流动资产(万元),1701163,1514588,1533744,1507874,1355816,747701,650756,745390,697973,415559,408425,286973,260738,112729,71573,58821,67589,28298,20582,23818,
总负债(万元),2011758,1872744,2287292,2348292,2488882,1559525,1165160,945105,883335,760195,790102,346437,253009,114053,79361,72691,35770,38832,35404,38492,
流动负债(万元),1656331,1455419,1590960,1474159,1628006,836562,760543,618175,617464,364600,423775,282183,244878,107266,76011,68394,35400,37242,28999,29647,
股东权益不含少数股东权益(万元),1373467,1362232,1345591,1325252,987117,993150,997504,1005133,857889,493715,391256,394170,103114,87518,78884,76414,76367,33559,29916,28574,
净资产收益率加权(%),1.39,1.47,2.18,3.03,0.86,0.85,4.33,16.7,28.67,25.41,11.65,13.65,27.28,17.89,8.66,5.12,8.21,11.47,11.95,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
