报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.12,-0.28,0.44,-0.45,-0.23,0.02,-0.35,0.02,-0.37,-0.4,0.02,0.02,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.61,0.97,1.35,1.3,1.36,1.26,2.47,2.5,2.48,2.48,2.86,3.21,3.16,3.75,3.37,2.68,3.96,2.81,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.15,0.08,-0.06,-0.1,0.06,-0.14,0.11,0.4,0.26,0.3,0.12,1.66,0.49,0.42,--,--,--,--,
主营业务收入(万元),34848,36163,58762,70279,106269,135960,157520,189668,236558,323718,353473,353915,411374,357990,369217,329200,298589,288733,259051,271605,345850,261797,339366,359911,465289,399672,
主营业务利润(万元),15999,-1095,1819,1338,9824,12841,13689,12241,13462,34590,29862,16923,41475,8706,28270,29855,31918,23826,25697,20667,31382,35242,16726,20890,43849,61847,
营业利润(万元),9343,-21598,26654,-33625,-19406,-12265,-21572,-20356,-29967,-28125,-5040,-41032,2320,-29985,-3811,-121,-1425,-15797,415,-1120,4156,9689,21971,23420,42571,40858,
投资收益(万元),--,3480,27901,3299,4988,6245,3448,10762,4998,1982,3421,2092,5053,1198,4022,-969,-47,-1903,-18,454,-651,976,-622,-935,271,241,
营业外收支净额(万元),11,1866,3962,2887,3217,13431,-2844,21703,4648,1142,6442,--,--,-748,71,320,-50,0,-14,2799,378,0,0,0,0,--,
利润总额(万元),9354,-19732,30617,-30738,-16190,1166,-24416,1347,-25319,-26983,1402,5001,3509,-29100,999,381,-304,-17329,854,2133,8272,23137,26967,27462,46879,42783,
净利润(万元),7974,-19546,30155,-30779,-15989,1150,-24010,1475,-25287,-27508,1078,1309,1420,-25888,868,1265,561,-16806,975,2354,5272,18087,21603,20962,30876,28282,
净利润(扣除非经常性损益后)(万元),7934,-23745,-23535,-33725,-20359,-17274,-23908,-22577,-34620,-28636,-7071,-45956,130,-26557,-5440,-2474,-1549,-16841,-3298,-415,1095,--,--,--,--,--,
经营活动产生的现金流量净额(万元),3382,-8497,-142,-17806,-16954,-7816,-5985,-5599,-9994,5715,-4333,-6633,3887,-9370,5004,19059,12206,14010,5906,78596,23132,19960,--,--,--,--,
现金及现金等价物净增加额(万元),3751,-35280,20475,8303,-15708,-10232,4388,1307,-16081,-11436,12240,-4141,-13475,-35000,-3958,-2067,-4144,-16286,15138,67740,-1852,3945,--,--,--,--,
总资产(万元),51803,95645,167331,183606,200948,233680,269143,292936,289504,313760,318981,340058,320489,313295,373341,391292,382797,377183,399431,385413,350249,371997,369944,339102,251086,186127,
流动资产(万元),44386,28407,84060,74873,87329,118549,122797,153300,162266,176038,182811,183003,147342,149771,210931,215842,214476,0,--,--,0,232423,223563,211008,162111,111460,
总负债(万元),18311,115993,167223,212516,201802,215942,252212,251570,249221,247852,225517,250158,226386,226527,255791,271968,263736,257455,261596,230368,195974,187599,202397,220627,162208,122111,
流动负债(万元),18296,74839,156625,201816,191893,213629,249887,245942,237455,245197,212609,243290,213276,212333,238382,271935,263489,0,--,--,0,172594,188571,205402,154583,118105,
股东权益不含少数股东权益(万元),32365,-19274,989,-32796,795,19181,18371,42354,41985,66464,93125,89523,93748,86634,117198,118438,117694,117601,135538,152124,149737,177904,159712,110646,81611,57917,
净资产收益率加权(%),26.13,0,170.19,--,-142.93,6.13,-79.08,3.5,-46.63,-34.38,1.18,1.43,1.56,-25.65,0.75,1.07,0.48,-13.32,0.72,1.53,0,10.71,--,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
