报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),1.37,0.99,1.05,0.6,0.26,0.7,0.5,0.63,0.43,0.29,0.16,0.02,-0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.9,1.47,1.11,1.05,1.04,1.08,1.2,1.05,0.88,0.62,0.53,0.49,0.31,1.01,1.59,2.53,2.76,2.82,3.06,2.84,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.61,-0.17,1.27,-0.04,-0.22,-0.22,0.41,0.48,0.35,-0.06,0.25,0.59,0.08,0.26,--,--,--,--,--,--,
主营业务收入(万元),396167,278724,290469,205920,107742,126845,161923,186130,140857,99318,84537,62347,33299,31195,96348,132629,107947,78128,102164,65812,54924,64254,70592,96998,103580,71790,74926,76413,
主营业务利润(万元),144654,85862,81295,71554,26917,47091,56161,62051,50015,23703,26749,19385,5280,5562,28864,42377,36326,22658,28796,17577,19430,19262,-8569,3576,16686,5851,18387,27148,
营业利润(万元),98591,77566,83271,49470,4765,57475,42359,48540,34099,19488,13092,4119,-5029,-2885,9635,13723,18234,4370,11303,6044,3786,4273,-7522,4521,17179,5896,16806,27148,
投资收益(万元),508,189,10687,223,774,21462,516,315,31,323,238,3744,3309,873,1354,-414,-1536,-1527,-1104,-138,587,-4049,-6506,2514,5771,20735,18444,1716,
营业外收支净额(万元),1894,182,-596,-349,16874,-2098,-65,165,-149,1228,-362,-1125,--,-2504,-1093,-693,-4530,1607,378,210,594,--,0,0,0,0,--,--,
利润总额(万元),100485,77748,82675,49121,21639,55376,42293,48705,33950,20716,12730,2994,-2906,-4517,9897,12616,12168,4451,10577,6116,4967,354,-51156,6178,24687,26473,32121,25087,
净利润(万元),81781,59272,62296,35486,15682,41750,30084,37542,25746,17500,9693,983,-2738,-4605,8290,9045,7700,3462,8639,5371,4295,1284,-51564,137,21499,25771,28564,16035,
净利润(扣除非经常性损益后)(万元),69568,59136,55963,35752,1848,25378,30024,33755,25754,16027,10983,2274,-7517,-6728,5610,8687,12402,3589,8260,5161,4295,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),93979,112359,-34627,225204,30977,-1463,11042,80571,-36147,-10178,75965,-2370,-12157,-11861,22084,26171,18763,-3459,13356,37182,4330,14298,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-59568,91109,-39273,192402,12437,-16821,17945,32841,-7064,-29564,55835,2955,14369,-14871,-121,-3139,2678,-3807,674,12644,3849,3118,--,--,--,--,--,--,
总资产(万元),1077249,582020,539333,665436,437976,388329,387325,400671,349961,291328,283442,211085,188526,164392,179254,230294,243723,260798,244863,266729,237364,273113,301954,398867,399348,379942,334754,228910,
流动资产(万元),945835,471226,450584,562803,366527,319165,314460,324607,282720,226626,225380,156624,143228,124193,139146,184239,195511,--,0,212758,0,221130,214585,232325,241251,244719,258211,174729,
总负债(万元),750592,247900,247078,424306,227899,180818,206961,250299,236850,203823,217211,153937,131850,106000,114228,173581,196301,227008,213919,236734,216880,214884,211998,257257,254391,245626,226131,153599,
流动负债(万元),520068,242506,241622,410567,199945,149384,181423,233494,223947,172404,172355,101112,96581,86992,102823,152955,173552,--,0,226781,0,208767,205698,247346,245307,236409,214849,139167,
股东权益不含少数股东权益(万元),314795,333795,292169,241043,209991,207424,180278,150285,113024,87419,66144,57062,56590,58392,65026,56713,47422,33790,28588,26425,16731,54661,86013,137153,135904,126184,105510,73024,
净资产收益率加权(%),20.46,18.94,26.64,15.79,7.59,21.82,18.19,28.43,25.67,23.27,15.67,1.72,-4.75,-7.59,13.62,17.41,20.46,11.76,35.79,24.1,0,2.38,--,0,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
