报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.28,-0.22,-0.51,0.01,-0.42,-0.1,0.01,0.15,0.19,0.22,0.35,0.33,0.25,
每股净资产(元),--,--,--,--,--,--,--,--,3.94,3.94,2.61,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.23,0.09,0.35,0.62,0.43,
主营业务收入(万元),32663,102556,97293,87421,95448,121850,131592,185432,173680,140709,166959,162278,129942,
主营业务利润(万元),155714,6900,3151,7582,1532,16114,14534,17142,26134,25556,33055,32288,25604,
营业利润(万元),132384,-12546,-25637,-7585,-24135,-5997,-9090,2047,8309,8222,10380,11067,7717,
投资收益(万元),145511,3607,585,7270,481,667,620,9122,7215,4026,534,506,237,
营业外收支净额(万元),-339,1276,-156,8105,2719,1528,10791,7043,2237,2514,4725,--,--,
利润总额(万元),132045,-11270,-25792,520,-21416,-4469,1701,9090,10546,10736,15104,14219,11953,
净利润(万元),65218,-11270,-25792,520,-21335,-4664,232,7150,9074,9584,13483,12882,8805,
净利润(扣除非经常性损益后)(万元),60902,-19210,-26494,-14323,-24054,-6053,-8164,-5143,2329,4942,8946,8997,6857,
经营活动产生的现金流量净额(万元),498459,821,161,-10455,-8313,3174,229,4926,-10647,4339,13425,23815,16633,
现金及现金等价物净增加额(万元),316521,9099,-4838,-6160,-22145,2626,-6064,2004,-33263,59534,2231,-1798,-1574,
总资产(万元),6717827,323427,342587,377330,348389,354286,297146,288005,272612,265255,185280,174440,141773,
流动资产(万元),3400470,105840,118275,146866,130395,152140,142898,147254,129013,150770,86181,88383,73433,
总负债(万元),4567458,177935,185375,194397,166074,150693,118086,107781,89344,82043,84438,92699,63963,
流动负债(万元),1752775,159676,153983,159707,136022,124070,103172,90181,67141,56437,59928,69329,56727,
股东权益不含少数股东权益(万元),1633439,145492,157211,182933,182314,203592,179059,180224,183268,183212,100842,81741,77810,
净资产收益率加权(%),4.08,-7.44,-15.17,0.28,-11.06,-2.6,0.13,3.93,4.91,6.49,14.77,16.15,13.94,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
