报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),-1.04,-0.64,0.01,0.01,0.1,0.04,0.02,0.03,-0.26,-0.09,0.07,-0.3,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.16,1.48,1.69,1.55,2.39,1.67,3.19,3.66,4.04,3.56,2.1,1.76,1.84,3.37,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.37,0.36,-0.28,-0.04,0.29,-0.07,0.05,-0.21,0.58,0.21,0.3,0.16,-0.07,0.03,--,--,--,--,
主营业务收入(万元),78144,76126,104572,120460,83236,80192,78408,95731,95758,97670,100168,175491,172573,101523,102253,118229,95890,63115,40109,28384,16518,14808,13297,12514,10232,6131,
主营业务利润(万元),20797,14549,27628,30507,21624,21100,21695,21423,13603,23085,25061,42288,39645,19013,29166,31757,25810,18694,17204,13973,6668,5086,5575,--,--,--,
营业利润(万元),-95198,-69828,505,2438,9728,3580,1795,2250,-20095,-8873,10789,-11003,4683,-11904,528,10421,10170,8719,9622,8900,4659,2842,4611,--,--,--,
投资收益(万元),451,2139,714,326,11259,11478,4654,2329,4465,2341,20586,-2086,2995,-4179,711,508,4083,162,260,374,358,302,0,--,--,--,
营业外收支净额(万元),-20113,123,592,1198,4084,-256,351,1204,985,2041,-2544,-5739,--,-1173,-136,-90,-47,-27,173,53,105,--,--,--,--,--,
利润总额(万元),-115311,-69704,1096,3636,13811,3323,2146,3454,-19110,-6832,8245,-16742,3800,-17098,2069,11159,14471,9191,10067,9450,6156,4016,4605,--,--,--,
净利润(万元),-114687,-70596,1023,1287,10251,2609,1221,2409,-17838,-6059,4609,-19839,1174,-18340,702,9822,12337,6677,9248,8758,4832,2905,2643,2886,2632,1836,
净利润(扣除非经常性损益后)(万元),-99896,-74649,-1274,-116,-1855,-6519,-2556,-593,-21877,-9499,-10382,-20543,1914,-13274,17,13276,8749,6720,8988,8478,3641,--,--,--,--,--,
经营活动产生的现金流量净额(万元),6320,-36434,-6711,8641,-9768,4943,6403,30327,25688,25158,-19471,-3071,18152,-4657,2168,-7469,17655,6365,6285,3295,-1068,230,--,--,--,--,
现金及现金等价物净增加额(万元),3388,-19588,-12264,-16895,35381,11246,-2269,-8730,-1721,1535,5075,-3157,5721,-14435,-10404,-22279,-891,40412,6043,4388,855,2693,--,--,--,--,
总资产(万元),171761,248208,333393,288653,269983,220478,208306,211041,253956,291501,301135,326977,374385,338551,340427,305260,249252,218218,121294,88274,56466,46384,22653,--,--,--,
流动资产(万元),106478,171608,208417,179648,180844,139094,108518,105114,150091,181909,192427,176012,176829,162840,164293,179146,140016,0,0,--,0,25451,13062,--,--,--,
总负债(万元),148331,108700,115660,77462,63191,136199,122126,124455,170665,184671,179589,214954,216776,228807,204256,175489,124962,108819,75989,50178,25507,17781,7256,--,--,--,
流动负债(万元),117194,103205,70738,68805,57464,123292,97229,86759,132767,118676,131744,178667,169789,182450,177609,147326,100549,0,0,--,0,9562,7256,--,--,--,
股东权益不含少数股东权益(万元),23898,139040,210657,203377,201281,81903,83547,83967,80846,103295,117892,108233,152214,106284,133727,127629,122464,107984,44447,37158,30021,27669,12941,10299,7413,6618,
净资产收益率加权(%),-140.77,-40.38,0.49,0.64,6.03,3.15,1.46,2.92,-19.58,-5.48,4.08,-12.87,0.85,-16,0.55,10.8,10.71,8.54,22.53,0,0,13.65,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
