报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.98,-1.13,0.74,0.61,0.61,0.3,0.38,0.57,0.56,0.53,0.59,
每股净资产(元),--,--,--,--,--,--,--,--,2.11,1.75,1.51,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.59,0.44,0.94,
主营业务收入(万元),487140,421093,318736,221712,168744,129055,102189,89712,83824,67007,60229,
主营业务利润(万元),165404,118157,107358,80000,65098,47867,37083,31360,28833,25522,25971,
营业利润(万元),51291,-43569,31907,25371,23376,10742,14711,11354,10458,8003,8153,
投资收益(万元),-934,-1408,1542,-270,434,-369,330,--,--,--,--,
营业外收支净额(万元),-29,94,94,1466,780,219,-178,625,228,875,-70,
利润总额(万元),51262,-43475,32001,26837,24156,10961,14532,11979,10686,8877,8083,
净利润(万元),38041,-43827,28360,20376,19064,9391,12021,10173,8787,8057,7039,
净利润(扣除非经常性损益后)(万元),26479,-46858,25583,17864,17823,9636,11869,9779,9087,6813,6786,
经营活动产生的现金流量净额(万元),49846,-13941,22245,27914,28658,4037,9905,13523,9317,6956,11292,
现金及现金等价物净增加额(万元),5034,-5504,12295,22578,3230,3678,-5649,6653,-6899,9068,1676,
总资产(万元),665755,599227,578795,437650,322384,198773,150933,124838,65731,62703,46547,
流动资产(万元),383494,332563,328830,230899,129776,90512,76787,91157,44773,43716,29885,
总负债(万元),378134,354851,304283,195958,188418,83846,41229,23463,32548,35156,28407,
流动负债(万元),353407,334652,287172,186471,149627,83746,41098,23463,32525,34823,28091,
股东权益不含少数股东权益(万元),265480,228542,270375,241716,133964,114913,109617,101375,33183,27546,18139,
净资产收益率加权(%),15.39,-17.56,11.09,12.39,15.32,8.34,11.4,16.55,29.71,38.59,48.15,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
