报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.59,0.98,0.4,0.33,0.39,0.47,0.48,0.43,0.6,0.43,0.43,
每股净资产(元),--,--,--,--,--,--,3.36,3.74,3.44,2.35,2.17,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-0.38,0.79,-0.3,0.58,0.35,
主营业务收入(万元),396889,355703,312718,326120,315535,334626,318722,324775,308803,246752,214945,
主营业务利润(万元),124094,107794,96777,93945,83310,84043,80648,78642,73569,60455,52389,
营业利润(万元),26564,22040,18632,12638,14581,16238,15432,16802,15640,15526,9958,
投资收益(万元),7777,7207,4418,3164,5363,7494,5865,3364,1591,3379,696,
营业外收支净额(万元),-21,19705,-84,1840,2752,1548,1615,975,7576,1190,5184,
利润总额(万元),26543,41745,18548,14478,17334,17786,17047,17778,23216,16716,15143,
净利润(万元),23431,38655,15915,12900,15288,15944,14142,12770,17581,12693,12774,
净利润(扣除非经常性损益后)(万元),14980,12841,13051,11241,12873,14707,12791,11726,11567,10634,7190,
经营活动产生的现金流量净额(万元),62404,25922,-9977,14253,15598,7122,-11320,23379,-8899,17054,10332,
现金及现金等价物净增加额(万元),31716,12626,-8891,-1980,24793,6774,-22263,-9325,35854,3445,-502,
总资产(万元),508345,504758,469382,448977,423890,399301,334278,308180,302851,222660,187814,
流动资产(万元),373287,374159,348694,338006,318264,297359,243469,232806,235217,159398,134608,
总负债(万元),264208,276235,267730,259258,241889,227026,233203,183617,187754,151237,118537,
流动负债(万元),242105,245609,225522,235639,214847,204708,222792,181697,180078,147033,118008,
股东权益不含少数股东权益(万元),242085,226522,199762,188151,179979,170774,99054,110238,101382,69321,63926,
净资产收益率加权(%),10.03,18.17,8.22,7.02,8.7,12.42,12.84,12.17,23.39,19.15,22.3,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
