报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.28,0.21,0.2,0.61,0.55,1.08,1.47,1.26,1.24,0.88,0.51,
每股净资产(元),--,--,--,--,--,7.17,6.23,4.77,3.52,2.28,1.17,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.73,0.16,0.35,0.61,1.52,0.54,
主营业务收入(万元),167109,134504,125511,109069,87766,70267,62305,52722,41478,29650,22737,
主营业务利润(万元),118119,101889,87876,83509,67646,53838,48063,41083,32249,23117,18029,
营业利润(万元),23895,18583,18145,17849,11929,8908,5466,8010,7656,5041,2780,
投资收益(万元),4410,4132,3861,1804,-83,3,--,11,585,--,--,
营业外收支净额(万元),-283,23,117,8021,9586,6984,6387,3379,3569,2699,1534,
利润总额(万元),23611,18607,18262,25870,21515,15892,11853,11389,11225,7740,4315,
净利润(万元),22651,16807,15237,22012,19432,14450,11053,9477,9302,6574,3801,
净利润(扣除非经常性损益后)(万元),18375,12225,8935,19755,16523,13496,10161,9098,8679,6537,3798,
经营活动产生的现金流量净额(万元),34602,8548,7589,9362,13533,9905,1177,2632,4609,11437,4014,
现金及现金等价物净增加额(万元),6155,-50823,62898,11486,11006,37941,-754,946,2430,12833,3863,
总资产(万元),408228,383193,376145,271123,213287,122316,73491,53131,40076,32462,17437,
流动资产(万元),297380,285541,285055,187031,140635,110396,66854,48385,36295,30752,15915,
总负债(万元),69997,72366,89558,79222,44289,25240,26754,17342,13702,15381,8687,
流动负债(万元),66244,70160,86825,73694,39518,21173,26754,16609,12702,15081,8587,
股东权益不含少数股东权益(万元),338311,310886,286585,191927,169010,97031,46738,35789,26374,17081,8749,
净资产收益率加权(%),6.99,5.61,6.48,12.47,13.44,16.78,26.79,30.49,42.8,54.38,55.5,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
