报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),2.67,1.93,1.01,0.66,0.37,0.59,1.8,--,--,--,--,--,
每股净资产(元),--,5.8,4.36,3.66,3.17,5.24,16.82,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,1.92,1.4,0.86,--,0.99,-0.49,--,--,--,--,--,
主营业务收入(万元),130747,92211,64067,41431,26069,20266,16911,12736,10763,8165,6546,4493,
主营业务利润(万元),84523,57344,37982,23187,12436,9812,7509,5373,5130,3849,3126,2292,
营业利润(万元),35152,22569,13174,8561,4009,3107,2118,3269,3376,2754,2080,1567,
投资收益(万元),3187,2140,847,494,163,245,98,16,81,62,22,--,
营业外收支净额(万元),724,839,-28,371,340,509,897,76,12,8,-1,-3,
利润总额(万元),35877,23407,13145,8932,4349,3617,3015,3729,3751,2849,2106,1569,
净利润(万元),30360,19270,10118,6235,3292,2928,2489,3175,3204,2421,1779,1412,
净利润(扣除非经常性损益后)(万元),27685,17520,10117,5948,3053,2495,1723,--,--,--,--,--,
经营活动产生的现金流量净额(万元),25249,19232,14048,8580,990,4959,-676,1665,1387,2861,1450,1626,
现金及现金等价物净增加额(万元),33760,16714,2418,4932,-2166,4906,-7161,-122,1443,1565,580,690,
总资产(万元),287526,96922,71833,57246,46547,32695,28774,17831,14134,8816,6720,5188,
流动资产(万元),239681,62065,38669,30799,24851,22246,22033,13327,10756,6883,4857,3348,
总负债(万元),34716,34885,25214,18244,16367,6459,5467,6117,5569,2456,2315,2138,
流动负债(万元),31708,30703,17176,12689,15280,5852,4787,3341,2562,1484,1411,1126,
股东权益不含少数股东权益(万元),247501,57970,43573,36562,28520,26219,23290,11714,8566,6361,4405,3045,
净资产收益率加权(%),21.77,36.17,26.27,19.42,11.81,11.83,11.29,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
