报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.69,-3.89,0.45,0.11,-0.31,0.07,-0.46,0.06,-0.31,0.02,-0.24,0.01,-0.09,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.95,1.4,1.44,1.62,1.8,1.67,1.65,1.6,1.79,1.8,1.75,2.31,2.28,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.1,0.04,0.01,-0.02,-0.05,-0.08,0.13,0.09,0.09,0.03,0.13,-0.26,0.08,--,--,--,
主营业务收入(万元),114385,216250,218743,42967,1486,2162,4100,3823,6568,7211,8621,12071,10848,8269,7648,4232,3186,4074,153113,133422,76529,86524,101072,81767,
主营业务利润(万元),41803,74530,76681,14921,-149,81,270,-340,234,973,221,1335,1294,1826,1323,-50,320,848,-199,5362,4277,10350,12987,12623,
营业利润(万元),-59138,-205830,6752,3041,-6563,-257,-16245,-1843,-8250,7,-5220,-1078,-1805,231,532,-4221,-446,38,-10489,735,427,5077,7025,4924,
投资收益(万元),261,641,2556,60,-454,3113,-32,2545,2826,2005,131,471,350,385,315,250,124,289,-467,296,363,0,0,0,
营业外收支净额(万元),26161,28244,18408,-65,-285,770,-48,2990,959,393,440,1405,--,71,0,8,17,-39,-1030,-148,369,0,0,0,
利润总额(万元),-32977,-177586,25160,2977,-6849,513,-16293,1147,-7291,401,-4780,327,-1386,751,860,-3963,-305,289,-12138,883,2202,5175,6535,4662,
净利润(万元),-32636,-182843,21078,2891,-6107,1320,-9201,1106,-6206,401,-4805,225,-1870,611,742,-3692,-247,209,-12176,690,2095,3466,4359,3109,
净利润(扣除非经常性损益后)(万元),-57173,-205548,2998,2609,-5593,-3087,-9296,-3198,-9702,-1998,-5245,-1283,-2102,477,101,-4057,-542,249,-11147,679,141,--,--,--,
经营活动产生的现金流量净额(万元),-5704,-40865,11539,-7732,-4159,-2961,-3723,-578,-1916,729,116,-471,-1001,-1621,2648,1754,1858,611,2591,-5275,1554,--,--,--,
现金及现金等价物净增加额(万元),-25044,14548,-55134,66317,343,-1821,-1143,2222,-10533,6564,1837,1022,-2561,148,-94,-4009,6813,879,-5680,-9150,14121,--,--,--,
总资产(万元),172394,227922,429338,395442,19678,29574,33196,46613,45355,43767,37087,42609,46334,41908,40257,38163,41503,41757,40538,100331,80214,47575,40899,39602,
流动资产(万元),122440,162044,237134,219294,14060,6685,9802,12631,9398,34907,24603,15191,13350,15123,12870,13261,19532,--,12288,--,0,28299,20890,20888,
总负债(万元),68830,110059,121950,105045,11223,8269,11080,8864,15885,15725,8357,8564,8824,7300,6195,5169,4606,4555,4299,54044,34616,32344,25668,25025,
流动负债(万元),65731,101269,78436,48538,10710,7569,11080,8864,15885,15725,8001,7852,8111,7261,6156,5151,4585,--,4299,--,0,28930,21546,20691,
股东权益不含少数股东权益(万元),85192,118076,307387,287136,8455,14843,14116,23123,18998,28043,28730,32421,35963,33355,32949,31999,35692,35938,34984,46287,45598,15231,15231,14577,
净资产收益率加权(%),-32.11,-87.74,7.1,3.65,-51.8,9.09,-49.37,4.8,-24.88,1.38,-16.01,0.62,-5.6,1.84,2.29,-10.91,-0.69,0.58,-30.29,1.5,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
