报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.13,0.09,0.04,0.09,0.03,0.11,0.13,0.34,0.24,0.13,0.06,-0.14,0.01,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.33,2.34,4.12,2.43,2.58,2.57,2.56,2.59,2.63,1.34,1.34,1.24,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.15,-0.12,0.15,-0.19,0.16,1.12,0.41,0.02,0.07,0.36,0,0,
主营业务收入(万元),259477,255016,205991,173995,129522,96263,94573,93119,93388,90276,60820,63787,61239,57852,55471,39765,35442,34085,30370,28712,
主营业务利润(万元),63766,49343,33089,33959,24919,23798,23394,20046,19258,17861,11493,7911,9169,10362,9140,7785,7752,6417,6789,6105,
营业利润(万元),19734,12156,5732,11259,1777,7135,16690,21267,6421,4688,976,-2431,585,1736,1511,2552,3086,2829,2957,2095,
投资收益(万元),-405,-1408,-974,147,463,673,9883,15253,-143,0,--,10,--,0,0,-182,0,0,-7,-4,
营业外收支净额(万元),478,498,311,1784,2488,8383,1233,2745,3691,114,252,49,-54,-110,-70,1,-2,0,0,-3,
利润总额(万元),20212,12654,6044,13042,4266,15518,17923,24012,10112,4802,1228,-2383,531,1630,1442,2424,3086,2833,3050,2349,
净利润(万元),17033,10922,5279,10853,3676,12594,15383,20219,8526,3822,1005,-2251,169,1220,1005,1723,2408,2301,2501,1884,
净利润(扣除非经常性损益后)(万元),14825,9077,5478,8171,2962,6265,6213,4996,5311,2203,791,-2293,215,1310,1065,1678,2409,0,0,0,
经营活动产生的现金流量净额(万元),22122,18941,7685,15814,19141,13533,9254,7902,6212,-3359,2355,-2990,2623,17920,6489,375,1182,3594,17569,0,
现金及现金等价物净增加额(万元),5919,10936,-33450,11921,10298,-14485,8246,-45588,52827,-12181,15983,-5231,6179,1257,-6924,1465,6973,6489,462,0,
总资产(万元),394097,397078,382955,417868,399256,352360,297924,220918,214417,131885,100874,86234,93441,86080,86240,80790,54058,35968,31322,48092,
流动资产(万元),146395,137188,114905,149914,136050,101485,111697,104730,128931,72973,60097,42818,51102,44505,44778,51229,38897,24502,19252,35054,
总负债(万元),127521,134000,128925,163523,154037,175088,130480,61716,72925,65002,34059,47035,51856,44642,44901,38924,11628,22374,17749,35532,
流动负债(万元),127132,133605,128617,153145,102956,122150,79493,59685,63438,56556,33873,41016,41719,39637,39835,38846,11119,15274,13164,28530,
股东权益不含少数股东权益(万元),266588,262738,253470,252996,243415,175277,167444,159203,141492,66781,66543,38936,41223,41044,40913,41494,42096,13380,13378,12377,
净资产收益率加权(%),6.4,4.23,2.09,4.37,1.59,7.32,9.49,13.45,11.21,5.16,2.51,-5.62,0.41,2.97,2.46,4.13,8.34,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
