报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.2,-0.48,0.04,0.04,0.23,0.45,0.58,0.89,0.79,0.75,0.8,
每股净资产(元),--,--,--,--,--,--,--,4.43,3.54,2.75,1.84,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,0.96,0.87,0.32,0.2,
主营业务收入(万元),100082,83050,98665,76991,70250,58318,56331,55911,50294,45319,27547,
主营业务利润(万元),14496,3810,9413,8408,10208,9818,10896,10920,9963,8527,5477,
营业利润(万元),3789,-9033,716,979,4718,4358,4717,6583,6207,5058,3432,
投资收益(万元),677,-3282,218,243,520,-47,--,36,236,13,10,
营业外收支净额(万元),11,-50,-15,-769,96,383,77,728,345,261,125,
利润总额(万元),3799,-9083,702,210,4814,4741,4794,7311,6552,5319,3557,
净利润(万元),3907,-9031,767,659,4269,4087,4048,6200,5554,4488,2995,
净利润(扣除非经常性损益后)(万元),2527,-7745,400,1004,4188,3747,3982,5591,5020,4294,2880,
经营活动产生的现金流量净额(万元),1197,-5077,6102,9336,-473,6868,4967,6726,6122,2242,1229,
现金及现金等价物净增加额(万元),2210,-1683,-1884,3220,-1088,1977,-3678,2191,-5318,8047,2194,
总资产(万元),123571,99115,104207,104905,98205,80629,60114,52773,38484,36427,16668,
流动资产(万元),67589,40195,44335,44975,39897,28950,24041,24746,21910,26615,11840,
总负债(万元),63053,40891,38819,40755,32676,18607,25082,21781,13692,17189,5654,
流动负债(万元),62576,40291,38195,40017,31823,17641,24010,20641,13685,17189,5654,
股东权益不含少数股东权益(万元),60518,58224,65389,64150,64424,62022,35032,30992,24792,19238,11014,
净资产收益率加权(%),6.68,-14.8,1.19,1.02,6.77,6.93,12.26,22.23,25.23,33.7,41.21,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
