报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),1.22,-1.67,1.09,-0.57,0.78,0.77,0.39,-0.83,0.61,1.17,1.4,1.24,1.3,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),6.82,5.46,7.55,6.31,7.15,7.24,6.55,6.26,7.06,8.24,9.55,10.61,12.65,11.13,10.55,9.56,7.56,7.69,6.95,4.56,4.44,2.92,2.78,--,--,--,
每股经营活动产生的现金流量净额(元),1.76,-2.2,1.72,1.26,1.78,0.73,0.75,0.45,-0.53,0.34,2.12,2.72,0.09,-1.62,0.18,1.71,1.71,2.55,0.59,-0.17,-1.52,0.49,--,--,--,--,
主营业务收入(万元),9073658,8551315,10881527,10123318,10018639,8147128,7523372,8421936,8625446,7026387,6027256,4429343,3477718,2303168,2157592,2269815,1603603,1100924,933202,452343,253891,196844,63123,30955,19708,19684,
主营业务利润(万元),3279769,2750785,3286734,3026432,2978236,2437993,2102829,1893586,2463420,2177977,1895629,1438504,1149237,774853,752546,825814,589173,394606,358029,175847,125025,104148,12495,19091,6836,--,
营业利润(万元),755218,-61195,675293,116555,32047,6033,-149309,-500216,42951,258956,206416,124539,100075,42775,109230,118638,89083,56831,68252,33164,18070,33271,12563,6451,6813,--,
投资收益(万元),24945,29449,254033,164028,69562,13447,91441,125889,106455,49716,1187,12267,5944,3185,-5935,-367,-686,51,-681,3378,-12,28,0,0,0,--,
营业外收支净额(万元),-39051,-673825,-3401,-193330,398306,347789,332094,301896,220563,177064,126058,101715,72698,-214,1091,-14260,-3822,10629,-2236,4926,3282,0,0,--,--,--,
利润总额(万元),716167,-735020,671892,-76775,430353,353822,182784,-198320,263514,436020,332474,226254,172773,106962,150186,141882,97463,73820,68088,42518,24716,35709,13053,10328,7367,--,
净利润(万元),514788,-698366,456817,-235742,320789,263357,135766,-284096,206017,325025,245812,166020,125216,80735,119434,100887,75250,56700,57027,35415,21147,31379,11706,9906,7315,8071,
净利润(扣除非经常性损益后)(万元),48470,-339550,90340,213080,257790,207200,7300,-419060,106720,273290,233850,154809,124590,75381,121290,99240,72055,39810,56488,33848,17334,--,--,--,--,--,
经营活动产生的现金流量净额(万元),744655,-921539,721997,526021,740467,251264,257458,155002,-181222,94191,372927,364791,8839,-155499,17731,164462,114180,141873,32769,-7071,-52413,15819,--,--,--,--,
现金及现金等价物净增加额(万元),737169,-897516,5948,343280,938686,-288813,-254136,199755,575699,82928,273166,503441,216769,-126207,-202509,381320,84595,120548,86069,31834,4666,-1388,--,--,--,--,
总资产(万元),14120214,12935075,14396222,14164091,12089390,10621420,10007950,10744631,10536811,8415236,6834232,5086592,3917310,2591695,2177913,2084999,1576695,1240577,905455,632101,338482,220556,135743,38270,23642,--,
流动资产(万元),10256717,9284765,10823059,11285206,9529239,8222551,7640528,8261901,8447737,6552810,5559390,4267610,3048666,2055591,1793618,1855605,1380237,0,0,0,0,193330,123430,33936,21225,--,
总负债(万元),10324784,9639007,9858207,10075582,7754529,7992169,7645381,8480758,7907934,5919036,5039346,3568237,2628469,1467615,1118331,1121087,1049038,791256,509210,437116,180546,123487,65604,25282,15803,--,
流动负债(万元),8637052,8937680,8759495,9174710,6763806,6592473,6097081,7295893,6347481,4821414,4109506,2999684,2093865,1117203,1001003,995829,960701,0,0,0,0,113440,57136,24382,15803,--,
股东权益不含少数股东权益(万元),3507923,2914994,4096820,3572248,3898142,2487857,2253265,2150247,2423172,2309387,1682527,1424954,1213716,1067891,1012510,917444,504393,427641,386334,188582,152983,94812,69550,12977,7839,4255,
净资产收益率加权(%),19.96,-26.1,15.74,-8.4,12.28,11.1,6.17,-12.43,8.74,15.32,15.83,12.36,10.94,7.76,12.4,19.41,16.05,13.82,17.17,20.75,0,38.18,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
