报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.3,0.26,0.48,0.3,0.41,0.56,0.43,0.27,0.33,1.01,1.08,0.71,0.47,
每股净资产(元),--,--,--,--,--,--,--,--,5.48,10.5,3.29,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.09,-0.18,1.58,0.41,0.98,
主营业务收入(万元),509983,437075,503020,373225,197265,138203,142530,155251,112234,82714,72710,56438,50573,
主营业务利润(万元),105516,101209,110851,85505,54178,36148,30627,30827,25118,21800,21315,14143,10547,
营业利润(万元),41712,42455,78553,35199,23529,22601,16956,8806,12078,16690,13555,8478,5773,
投资收益(万元),5280,3137,4691,8143,-154,1257,1842,67,680,4722,579,265,3,
营业外收支净额(万元),-580,-87,-129,2307,1995,846,666,1867,1295,607,586,--,--,
利润总额(万元),41132,42368,78424,37507,25524,23447,17622,10673,13373,17298,14141,8947,5769,
净利润(万元),40033,35161,64310,31226,21165,19154,14556,9210,11133,15026,13754,8990,5900,
净利润(扣除非经常性损益后)(万元),18262,24831,46660,21632,13465,10755,6716,7681,9424,11036,13170,8304,5942,
经营活动产生的现金流量净额(万元),78475,55063,23727,22164,35427,20869,11169,23402,-3096,-3010,20169,5187,12293,
现金及现金等价物净增加额(万元),-7128,17979,-76439,60705,2105,6423,-32154,-17135,-25390,101541,474,323,678,
总资产(万元),1090173,984472,911586,988100,608219,406179,341937,292624,267728,211801,90726,64462,55467,
流动资产(万元),517943,401119,373261,455139,311694,279272,192187,178195,195947,165172,46007,29919,22412,
总负债(万元),466660,376460,294603,423334,366377,180292,130486,93417,74471,33359,47856,32920,29296,
流动负债(万元),448317,369735,212897,336115,273290,88674,130230,91829,71551,33039,43696,32920,29296,
股东权益不含少数股东权益(万元),616473,600162,609220,558411,231537,217172,203142,191986,186176,178443,41987,30527,22568,
净资产收益率加权(%),6.62,5.77,11.04,11.81,9.46,9.15,7.38,4.88,6.12,13.63,36.77,33.85,27.74,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
