报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,
基本每股收益(元),0.42,-0.87,0.11,0.04,0.01,0.12,0.15,0.02,0.36,0.42,0.25,0.24,0.8,4.8,1.64,1.15,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.84,4.67,4.35,4.21,4.25,8.39,4.84,3.52,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.49,0.74,0.18,0.08,1.12,3.41,2.45,0.95,0,0,
主营业务收入(万元),3056684,2871250,2737729,2777605,2676702,2424709,2527152,1982922,2127315,1851145,1688651,1261923,870931,822188,461614,184479,95543,71632,
主营业务利润(万元),335324,307139,243474,153098,130758,142769,126148,121921,220983,216711,172212,146096,309643,288514,117680,62927,31787,20423,
营业利润(万元),140431,-201005,44026,22242,16533,44483,75538,-13834,110874,125339,77011,64771,228762,203176,64267,38480,18363,8979,
投资收益(万元),3016,-93017,-16734,-7438,-19213,11774,70477,51782,29038,32357,-10484,50049,2563,2853,1977,2801,0,0,
营业外收支净额(万元),13961,7323,-1536,2492,7088,3408,-22041,1119,7123,-6018,4275,-4645,348,-3939,-1141,-16,0,0,
利润总额(万元),154392,-193682,42490,24735,23622,47892,53497,-12715,117997,119321,81286,60127,229110,199237,63127,38464,18260,8972,
净利润(万元),100713,-206309,26065,9980,3037,29011,34982,4253,85871,98943,60159,57007,172584,153887,52433,30733,15423,7629,
净利润(扣除非经常性损益后)(万元),89659,-203624,29599,8745,-7642,22777,4188,-28233,66277,89837,73398,18698,164488,156736,53434,28788,0,0,
经营活动产生的现金流量净额(万元),387496,58541,143151,267192,243007,162745,165355,143632,-115615,177157,41724,18472,265846,109130,78616,30457,25309,0,
现金及现金等价物净增加额(万元),151420,-38963,-90799,-76100,214568,-179581,89850,-153089,43616,161659,-130101,-126112,489599,43973,22260,33551,5584,0,
总资产(万元),4451747,3951139,3229670,3216631,2856941,2582875,2818273,2614823,2651360,2245727,1907229,1740732,1578592,923247,674638,421032,145656,89812,
流动资产(万元),1668376,1398466,1152499,1225695,1043438,892058,1194167,1206311,1300663,1008085,741516,753435,835263,434876,228492,234300,59474,45196,
总负债(万元),3010772,2811190,1944217,1900101,1613125,1378476,1618518,1423361,1414600,1057598,796400,665222,509622,591154,479286,282842,87713,62064,
流动负债(万元),1806377,1873714,1183351,1391969,1086771,730611,1066434,792258,742101,886040,518312,385246,353354,474999,348889,195442,63882,30633,
股东权益不含少数股东权益(万元),1003351,877895,1145221,1147762,1137605,1136904,1135535,1125339,1151583,1113379,1036207,1003112,1013286,269048,155161,112728,41152,25729,
净资产收益率加权(%),10.62,-18.62,2.25,0.88,0.27,2.56,3.09,0.37,7.12,9.21,5.92,5.65,29.45,70.88,39.89,37.26,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
