报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.42,0.47,0.54,0.52,0.55,0.51,0.75,0.72,0.49,0.66,0.46,0.39,0.5,--,0.25,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,6.21,6.99,6.46,6.1,3.62,3.27,3.06,2.92,1.75,1.57,1.42,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.07,0.09,0.18,0.16,0.15,0.11,0.43,0.36,0.38,0.28,0,
主营业务收入(万元),621961,367238,326183,253763,316361,376532,194386,120812,114177,93164,175975,114891,86873,87576,80034,85350,64626,43308,22480,
主营业务利润(万元),57574,53924,39580,34694,25048,39956,276430,53922,16612,10716,20612,8411,8234,8123,7391,6341,6550,6131,5741,
营业利润(万元),44389,54738,47017,53028,56916,53170,106872,80681,39409,43942,17635,11382,12692,3264,3244,3304,4087,3986,3840,
投资收益(万元),17222,22788,20538,34798,60212,54290,61722,72234,64183,68280,7540,9715,9378,6161,3417,1736,298,602,527,
营业外收支净额(万元),1623,1546,1612,58,4473,3644,1800,3637,1893,1546,2681,1105,529,-777,40,-26,-41,0,0,
利润总额(万元),46012,56284,48629,53087,61389,56814,108671,84318,41302,45488,20317,12487,13220,9087,7051,5692,4903,4596,4304,
净利润(万元),40830,45289,37136,35911,37916,35271,49350,35913,20493,22831,15942,11146,11234,7245,5622,4628,4138,3931,3692,
净利润(扣除非经常性损益后)(万元),35456,36069,31390,35107,34514,29775,48200,33246,18993,21486,13773,9029,10586,7432,5036,4074,0,0,0,
经营活动产生的现金流量净额(万元),120309,-2314,35322,-12449,-22973,24821,-8306,1353,2747,3211,6301,5465,3360,2441,9674,8050,5571,0,0,
现金及现金等价物净增加额(万元),224372,28161,7748,11102,-5223,-60313,120398,-37081,42165,5629,-9239,6553,30341,-2122,-8604,16877,3653,0,0,
总资产(万元),1448471,1181134,1117782,1108560,1336438,1490352,1436128,1316941,1308558,1289869,1144383,851353,354507,157522,164773,146221,76613,42083,30476,
流动资产(万元),1152742,958190,869154,850653,623653,625740,479265,335414,345884,302972,163275,141780,123778,80354,71135,77042,45063,27040,20465,
总负债(万元),815628,575864,539847,559253,656267,845595,784699,842812,880559,889234,812343,532222,266151,81833,93912,78246,48217,17571,9754,
流动负债(万元),701217,456497,421296,436002,493168,689582,338618,307800,225883,227376,762669,516405,252983,76047,86126,72460,47854,16507,9754,
股东权益不含少数股东权益(万元),612610,585443,552355,526499,502693,474897,462010,290122,257751,241877,223462,211181,81851,73827,69068,66068,25579,22901,20722,
净资产收益率加权(%),6.84,8,6.9,6.99,7.76,7.3,11.73,13.11,8.07,9.63,7.33,7.65,14.36,10.17,--,8.47,16.26,16.89,19.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
