报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.26,0.23,0.26,0.24,0.03,0.02,-0.17,0.49,0.47,0.24,0.26,0.2,0.23,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.3,2.03,2.17,2.11,1.91,1.95,1.85,1.79,1.76,2.56,1.87,1.61,1.47,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.67,0.09,1.01,0.17,0.07,0.68,0.22,0.61,-0.37,0.12,0.34,0,0,
主营业务收入(万元),27538,26389,25777,31850,37172,43820,41302,66062,56215,58722,66533,65365,71021,56863,33722,35651,27887,15990,14219,11591,9264,
主营业务利润(万元),12994,12690,12450,11967,10811,12956,8933,22322,21235,18766,22377,20246,19729,16633,10407,9620,8498,3575,3231,3099,2710,
营业利润(万元),6531,8698,6261,5098,1808,-1676,-5341,8618,8515,6014,6403,4747,4960,4732,249,-234,2649,2370,2414,2070,1674,
投资收益(万元),1698,1268,1166,1281,817,806,543,910,1300,650,--,1416,-197,-3886,-437,-381,-261,0,0,0,0,
营业外收支净额(万元),39,-2908,6,573,-1184,1941,74,513,236,279,356,--,--,-186,-277,-170,29,0,0,0,0,
利润总额(万元),6570,5790,6267,5671,624,265,-5267,9132,8751,6293,6759,4759,4947,3694,1452,1196,3762,2371,2368,2126,1699,
净利润(万元),5872,5203,5763,5491,568,443,-3539,8304,8004,4171,4018,3025,3628,1811,824,476,1706,1591,1562,1426,1130,
净利润(扣除非经常性损益后)(万元),5701,4754,5651,4938,1706,-1221,-4959,6744,6386,3932,3692,3042,3638,1974,999,420,1673,1591,0,0,0,
经营活动产生的现金流量净额(万元),4248,3922,3766,14100,11108,27586,5143,137,11408,1534,15632,2605,1035,10528,3412,9461,-5684,1163,2036,0,0,
现金及现金等价物净增加额(万元),-861,4293,5792,15158,4090,3792,3813,-6925,5844,-4008,-1809,1380,-561,1261,5556,-12334,-1764,14658,473,0,0,
总资产(万元),79760,78841,76678,74851,66832,79496,101313,103171,100781,76345,77550,85773,84122,84467,75983,58625,66482,31033,15271,16853,18665,
流动资产(万元),55301,54042,50069,46636,36162,45820,61836,63933,65363,41629,46300,54372,50403,56061,49635,32823,43572,--,6914,8325,0,
总负债(万元),25200,27304,25459,30169,27218,39480,62587,58274,59240,39626,42102,51396,52670,52766,45145,28625,35283,5440,4050,7195,--,
流动负债(万元),24259,26242,22749,27354,24152,38075,61590,57477,58297,38537,41883,51211,52469,52565,45145,28625,35283,--,3246,6405,0,
股东权益不含少数股东权益(万元),48976,47646,46944,42852,37946,38262,35459,42408,39219,34635,33559,32641,29616,30160,28668,27781,27305,25593,11220,9658,8832,
净资产收益率加权(%),12.08,10.92,12.79,13.59,1.52,1.24,-9.09,20.35,21.68,12.32,12.14,9.72,12.84,6.12,2.92,1.73,6.38,9.72,14.97,14.94,12.33,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
