报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.24,0.39,0.65,0.47,0.6,0.52,0.29,0.21,0.2,0.24,0.49,0.48,0.48,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.54,2.41,4.52,4.23,4,5.75,3.65,2.86,2.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.06,-0.21,0.28,0.13,0.07,0.47,1.55,1.27,0.78,
主营业务收入(万元),198844,167591,230596,187423,124139,117908,105241,82120,76523,65965,44988,39474,35627,32252,31905,35446,24206,
主营业务利润(万元),50347,45496,53517,49943,37881,34724,28972,22477,18241,16198,13077,11828,10894,10680,9682,9902,6932,
营业利润(万元),8120,8738,15256,8567,9531,8824,3019,2085,2064,2448,3749,3625,3321,4221,3636,3881,2827,
投资收益(万元),5982,6117,2180,1097,5010,4648,169,211,388,1044,451,570,--,-0,43,-28,8,
营业外收支净额(万元),2024,-66,106,6473,5159,3806,3721,2700,2510,2919,1796,1630,--,-31,--,--,--,
利润总额(万元),10144,8672,15362,15041,14690,12631,6739,4785,4574,5367,5546,5254,5293,5300,4480,4226,3264,
净利润(万元),9677,9205,15348,10919,13030,10746,5907,4184,4033,4884,5025,4928,4856,4560,3709,2666,2232,
净利润(扣除非经常性损益后)(万元),3855,2877,12704,8050,7878,5942,4895,3574,3347,3140,4541,4203,4183,4320,3436,2518,2086,
经营活动产生的现金流量净额(万元),39759,8158,-7768,24156,1392,1964,14124,1270,1157,-4187,2808,1319,736,3181,5795,4733,2905,
现金及现金等价物净增加额(万元),-6840,-9289,-21446,41451,13295,-913,14285,-2069,194,1211,-3545,-6253,-6356,19604,-979,2753,2525,
总资产(万元),369236,386865,397099,381818,264244,164940,154013,119925,102210,96515,72495,60465,66294,57450,30411,29279,19226,
流动资产(万元),221754,263045,286894,278341,172532,128053,114776,84870,72373,66386,47951,41284,49980,44743,23447,26588,18023,
总负债(万元),233936,252837,269137,246124,143091,84942,88158,59747,45336,42482,26238,16843,25069,17890,16410,15721,8363,
流动负债(万元),181609,225849,190180,159416,105893,78425,83941,55346,44037,41243,24512,14955,23224,16023,15259,14719,7741,
股东权益不含少数股东权益(万元),130246,123244,117562,118814,107482,72121,59784,55132,51862,49089,46094,43140,40762,39103,13622,10681,8761,
净资产收益率加权(%),7.63,7.65,12.62,9.72,16.81,16.45,10.28,7.82,8,10.01,11.27,11.87,12.39,27.72,30.52,26.41,29.2,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
