报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),1.07,0.61,0.48,0.19,-0.09,0.04,0.1,-0.03,0.25,0.15,0.09,0.17,0.16,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.32,3.07,2.72,2.65,2.56,2.37,2.27,2.03,3.04,3.77,3.68,3.67,1.54,1.22,1.76,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.09,0.09,0.13,0.3,0.26,0.24,0.59,0.24,0.14,0.06,0.23,0.12,-0.25,--,--,
主营业务收入(万元),1004588,378082,328609,252492,236781,271688,201273,162896,165731,142015,108827,101170,89144,78005,81844,56178,48366,38843,26914,25060,23206,24781,19597,
主营业务利润(万元),265551,135521,125309,76177,60560,67136,57470,45872,57238,44588,33745,38764,33882,27491,40248,24107,19383,16115,13217,12157,10912,12208,10052,
营业利润(万元),134565,62014,44385,11283,-8677,-11131,5203,-3808,11137,6101,3018,5985,7286,5295,16248,5831,3750,4894,4302,4955,4090,4123,2799,
投资收益(万元),6740,2461,291,-1598,-187,1158,7120,--,--,3,2138,72,-97,53,-97,-114,25,-37,-34,-36,68,73,25,
营业外收支净额(万元),716,-622,6,2504,2812,716,-3139,698,2203,1507,1045,454,--,-822,-3407,-115,-148,323,542,-57,0,--,--,
利润总额(万元),135281,61392,44391,13788,-5865,-10414,2064,-3110,13340,7608,4063,6439,8034,4572,12751,5610,3626,5180,4810,4867,4473,4743,3439,
净利润(万元),89466,26756,21048,8328,-3312,1450,3505,-1029,8981,5531,3255,5979,5911,5967,8601,4585,3046,4381,3967,3769,3201,2504,2434,
净利润(扣除非经常性损益后)(万元),31484,26033,19932,6410,-5722,-173,-18,-1510,7768,4794,646,5640,5409,5651,8252,4276,3182,4163,3389,3804,0,--,--,
经营活动产生的现金流量净额(万元),162858,84817,62482,28190,28583,26782,9287,1981,-3080,3144,4597,10605,9381,9868,21241,8635,3142,1056,3942,2034,-2795,--,--,
现金及现金等价物净增加额(万元),-6748,633,3399,-12789,11646,-2847,-13332,-4450,-4461,-25674,51754,1753,-159,-9062,-4367,9282,1627,-27463,-2663,40531,-230,--,--,
总资产(万元),1413728,676290,669087,639333,670321,682271,718596,677074,615589,472351,376637,221401,192334,170221,172265,165186,139513,121389,119366,98457,54957,54948,48784,
流动资产(万元),307335,176027,155984,120843,146022,155237,138259,143806,127058,134990,163939,67737,56508,51361,52220,53472,51980,0,75868,75979,0,37305,33047,
总负债(万元),817166,389042,415263,426547,539309,542801,565063,527631,461638,327818,246120,123054,101170,86042,90664,90875,65649,50412,52316,33491,36179,40074,36054,
流动负债(万元),707882,366610,346896,305894,404755,366493,375509,303267,232221,148493,125942,95674,67892,40720,48785,69765,56080,0,31875,22055,0,36099,30078,
股东权益不含少数股东权益(万元),542325,240812,220336,199902,121287,125540,126058,120044,119269,110261,97781,95291,91887,85087,81485,72884,68289,65104,63485,63434,17341,13764,11776,
净资产收益率加权(%),16.52,11.6,10.02,5.19,-2.68,1.15,2.85,-0.86,7.83,5.51,3.37,6.34,6.64,7.18,11.14,6.5,4.49,6.67,5.99,9.33,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
