报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,
基本每股收益(元),1.57,1.17,1.51,1.35,0.3,0.99,0.65,0.46,0.5,0.77,0.72,0.29,0.52,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,5.11,4.86,4.66,2.88,2.23,3.57,3.17,3.49,2.44,2.01,1.39,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.56,0.59,0.5,0.5,0.56,0.81,0.01,0.78,0.5,0.29,
主营业务收入(万元),1709344,1492708,1480661,1250596,980993,871281,729183,559970,368243,333311,281360,268307,264325,148377,39150,26465,23299,15010,
主营业务利润(万元),334811,288779,304342,261646,172308,175019,146716,103917,76958,75391,60377,48514,50265,30111,8035,8231,8135,5132,
营业利润(万元),148281,119541,144318,125422,58906,83542,54570,32836,41180,57694,52248,21574,23631,12203,1359,4436,4524,2838,
投资收益(万元),20091,16407,17850,17222,15955,17670,11795,11211,13144,23777,34683,10647,3556,2551,1256,756,583,604,
营业外收支净额(万元),2908,1363,-1036,7907,4411,2447,3014,3816,1911,231,-92,362,--,68,-68,-24,-16,0,
利润总额(万元),151189,120904,143283,133329,63317,85988,57584,36651,43091,57926,52156,21935,25075,16137,2579,5183,5101,3585,
净利润(万元),98111,73180,79825,71389,16049,52417,34318,25067,28417,42026,35778,14397,14362,9790,2160,3197,3180,2235,
净利润(扣除非经常性损益后)(万元),91567,67644,74169,65382,11445,48506,30205,21363,27095,41849,23589,14024,13022,8775,1684,0,0,0,
经营活动产生的现金流量净额(万元),200905,122918,140354,143290,60022,46530,74885,16267,31020,33457,24671,24872,15454,22248,79,5089,0,0,
现金及现金等价物净增加额(万元),-9540,-146402,199074,-8668,32669,-10430,8876,-15566,-17271,73945,24924,-18304,6316,23379,10452,2003,0,0,
总资产(万元),1713061,1626219,1620453,1351981,1052862,859351,707112,523243,437234,404493,278062,305049,273511,213884,95017,46804,34679,22651,
流动资产(万元),904721,848840,908441,682773,537598,430661,375311,295236,254434,248893,154809,130549,160458,127507,49856,19310,13349,9895,
总负债(万元),662915,691568,730601,740799,484839,373980,317782,215186,131098,107885,108126,164599,152257,106384,52330,23740,16809,9983,
流动负债(万元),576777,615143,641030,616728,404370,298790,266792,205544,130012,106870,92637,147974,145525,87007,49330,16240,10209,9983,
股东权益不含少数股东权益(万元),914895,811209,781796,517627,464245,429496,340065,266589,268973,264305,142411,110180,97827,86975,33127,15851,13096,9051,
净资产收益率加权(%),11.36,9.19,14.54,14.73,3.8,13.62,10.94,9.26,10.48,18.79,28.33,14.01,15.63,24.23,8.45,21.7,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
