报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.35,0.28,0.29,0.34,0.33,0.32,0.33,0.39,0.43,0.37,0.3,0.21,0.19,0.12,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.06,2.72,2.4,2.27,2.06,1.98,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.35,0.52,0.43,0.34,0.35,0.24,0,0,0,
主营业务收入(万元),640761,596902,798436,826589,960770,830036,713486,420995,380703,272915,213611,158778,152313,111731,100789,94798,101455,
主营业务利润(万元),247249,222506,214655,214498,202866,191735,188132,178451,179670,151373,118364,80871,77833,52719,52757,43080,39759,
营业利润(万元),148451,116302,126597,139199,134383,127403,129172,141893,156895,136746,97754,64734,64102,33017,28824,24180,19794,
投资收益(万元),3195,6036,20488,5238,2918,2490,2701,2266,1232,1372,1278,576,603,621,349,1837,1208,
营业外收支净额(万元),-2440,4186,3233,2646,1041,1332,868,2089,-393,-122,851,-144,--,-98,0,0,0,
利润总额(万元),146011,120489,129831,141845,135424,128735,130040,143983,156502,136624,98605,64590,62254,32919,29470,25965,22429,
净利润(万元),108267,84920,88844,104717,99568,96921,101028,118093,130416,114527,82748,54449,49562,31027,25256,22963,20192,
净利润(扣除非经常性损益后)(万元),107204,79174,74673,101568,98200,95225,99842,116299,130705,113104,76717,--,0,--,0,0,0,
经营活动产生的现金流量净额(万元),182868,261963,178009,211685,159045,186055,-1672,171648,106068,158076,132416,87748,89623,60320,58126,56949,49597,
现金及现金等价物净增加额(万元),-70572,93817,-117363,82527,-54994,182559,-10636,10939,50522,-52204,29815,50796,22365,-32674,-13489,23348,21678,
总资产(万元),3772011,3620382,3428472,3637938,3354020,2879914,2396952,1933838,1678757,1189769,1060578,803717,764067,752832,770498,786161,793044,
流动资产(万元),784613,750790,604575,867703,717984,740487,529442,233868,258969,178933,227098,131246,82872,61969,89765,93147,87852,
总负债(万元),2156928,2131942,2000000,2249534,2024355,1643174,1243888,889196,728029,347370,316009,213410,227990,246030,249560,277950,286459,
流动负债(万元),715167,536134,562181,717934,526038,533649,372673,276919,414868,207650,265791,186149,188157,198631,70431,55334,73868,
股东权益不含少数股东权益(万元),1527476,1449161,1389407,1332420,1251926,1176602,1100450,1025322,934516,831963,734212,580366,525917,496839,501033,486008,472920,
净资产收益率加权(%),7.27,5.97,6.54,8.1,8.2,8.51,9.51,12.05,14.77,14.65,12.24,9.87,9.6,6.07,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
