报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.59,0.65,0.6,--,0.31,0.38,0.52,0.48,0.44,0.63,0.64,0.3,1.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.83,3.23,4.16,3.16,6.83,5.02,4.35,3.95,3.74,4.87,4.7,4.43,4.18,4.33,4.47,3.38,3.17,3.83,5.18,2.61,2.15,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.21,1.43,0.73,-2.69,-3.17,0.98,1.08,0.97,0.04,0.56,1.56,0.18,0.58,0.47,--,--,--,--,--,--,--,--,
主营业务收入(万元),373133,251184,295945,--,365431,232873,461086,307625,258928,233873,184924,102174,102404,125454,143386,187698,198709,208605,202419,188412,194249,164185,130427,18522,11011,13592,15106,10817,8383,3175,
主营业务利润(万元),132699,84854,79779,--,98316,61578,108999,101559,77871,63049,47452,51696,39910,39095,28040,24552,4466,30208,36290,34019,27357,31294,13994,7280,5310,6778,6704,4675,2910,925,
营业利润(万元),110843,106730,96184,--,59210,67128,92382,84311,56357,63568,35605,15920,28502,25105,8044,3019,-23776,12242,15420,16012,10882,13666,14534,7453,5352,6863,6792,5099,2910,930,
投资收益(万元),9548,49917,43681,--,-341,31594,878,727,1019,2911,8849,997,6992,-164,5090,-978,-2349,-51,-447,211,555,773,1092,745,124,324,1246,153,6,0,
营业外收支净额(万元),-558,169,-161,--,102,1387,245,207,68,-96,4825,237,--,274,-1476,2938,-4150,-1887,619,-132,1848,--,0,0,0,0,-2,--,--,--,
利润总额(万元),110284,106899,96023,--,59312,68515,92628,84518,56426,63472,40430,16157,29332,25312,11657,5014,-30235,10343,15699,16126,14118,16202,15652,8178,5358,6809,8036,5271,2948,929,
净利润(万元),80116,87424,80564,--,41675,50803,69609,61715,43397,48155,32631,15022,25773,21625,11040,5372,-29205,6807,11915,11841,9368,11790,11745,7032,4534,5768,6939,4506,1879,682,
净利润(扣除非经常性损益后)(万元),77947,87067,80446,--,41766,26447,69385,61522,43347,45782,21716,14828,20662,21339,7917,689,-28971,8941,11542,12183,8327,0,0,0,0,0,--,--,--,--,
经营活动产生的现金流量净额(万元),-19426,160668,70688,--,-30366,-109795,-89029,218161,119857,108682,36903,-136412,-80487,24807,27467,24519,885,14103,39534,4553,14674,11925,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-61015,64834,23819,--,47660,-75026,17502,115884,-99202,90316,60559,-44142,27402,-14057,-11586,21469,-32530,14617,9664,15219,2877,6604,--,--,--,--,--,--,--,--,
总资产(万元),1574532,1353673,1313993,1317039,1270350,1175322,996816,934343,832197,856830,727203,592144,557987,291893,255307,402054,396824,449088,421894,378781,349537,338580,289955,78004,69284,50243,55580,22880,12083,82506,
流动资产(万元),1247594,1042744,1058326,1108248,1047066,947379,770330,772693,702546,762833,624441,516448,449836,164891,186492,312078,301318,--,0,0,0,261918,232279,62756,54676,39397,45563,19524,11728,81681,
总负债(万元),857509,715059,743257,804051,820838,753875,578125,579447,543304,600998,508007,424375,377216,159251,142354,289077,288742,310291,288579,252387,230861,214743,175489,32237,26329,15456,26180,13601,6613,0,
流动负债(万元),515392,543670,635566,455462,425839,540445,307932,452470,504461,374888,141490,297089,169121,138640,106922,258321,241866,--,0,0,0,206924,172446,32237,26329,15456,26180,13601,6613,71576,
股东权益不含少数股东权益(万元),673558,619767,556777,500514,439308,413445,409296,345562,279864,245882,210737,160202,173203,127362,110268,100273,94901,123585,119100,112285,105931,109870,103152,45767,42954,34786,29360,9239,5430,0,
净资产收益率加权(%),12.39,14.86,15.24,--,9.77,12.17,18.44,19.71,16.51,21.14,17.59,9.07,16.15,17.55,10.44,5.51,-26.51,5.56,10.2,10.63,0,11.07,0,0,0,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
