报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.49,0.48,0.45,0.43,0.4,0.39,0.43,0.34,0.44,0.52,0.49,0.59,0.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.81,3.65,3.52,3.25,3.24,3.63,3.44,3.14,2.8,2.78,3.02,3.02,3.01,3.61,3.59,4.19,4.44,4.48,4.87,6.01,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.64,0.76,0.59,0.77,0.62,0.81,0.82,0.51,0.12,0.19,0.16,0.11,0.06,0.12,--,--,--,--,--,--,
主营业务收入(万元),254181,243541,236875,235628,219211,218216,208859,202552,191979,184158,159840,167369,161940,266696,327988,253187,32428,31343,25116,21760,18536,20458,25727,25835,24804,27155,19685,--,
主营业务利润(万元),40311,41410,38286,40407,40870,43216,40751,39022,43189,43291,40240,39319,39631,46201,48023,45095,25776,25046,19737,16875,13994,15653,4188,5459,4771,8045,4252,--,
营业利润(万元),35673,33782,32441,28994,26941,28384,29317,22476,29903,36128,31590,38310,38528,18182,16700,12748,1585,2611,177,-134,-208,668,0,5459,0,0,4252,--,
投资收益(万元),18688,31080,21152,18691,17658,19135,20391,13088,15234,18070,17571,21803,21630,14275,17769,17182,1014,776,1231,1009,394,752,869,942,1329,0,0,--,
营业外收支净额(万元),966,1302,1942,3145,3754,3544,3905,4095,3786,2373,3130,--,--,1779,1734,-3,-58,-83,-90,-63,-5,0,0,0,0,-11,0,--,
利润总额(万元),36639,35084,34383,32139,30695,31928,33222,26571,33689,38501,34720,41889,40760,34904,36766,30020,2789,3390,1319,813,180,1372,5009,6309,6251,8129,4332,--,
净利润(万元),26780,26709,24746,23701,22160,21421,23492,18477,24344,28421,26943,32311,31259,26858,25095,19055,968,1532,890,568,15,1104,4271,5392,5342,6924,3682,--,
净利润(扣除非经常性损益后)(万元),22889,22654,22645,22595,19111,18761,17624,17522,22713,26386,21531,28046,27877,22370,17317,10962,426,1338,973,568,15,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),22955,11562,24297,27123,32806,33936,25845,31090,35189,41874,32435,42668,34432,44562,45071,28235,6677,10636,8210,5688,2837,5195,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),31692,4143,14113,-20718,-8765,1407,15383,8829,-14086,20848,-6053,19544,4275,-1045,4516,22457,1280,3766,4479,-812,-31,2080,--,--,--,--,--,--,
总资产(万元),489336,451081,454337,446472,495472,344765,332327,309910,305216,308015,270760,266283,266674,307104,279218,275497,195444,194184,190610,187772,182231,166493,157693,165036,159175,158931,156865,140918,
流动资产(万元),168359,146338,110157,94314,113138,112010,111472,92138,81309,95555,75222,79967,62491,80065,82283,95102,26780,--,0,--,0,20383,16270,25936,26509,28475,25418,10953,
总负债(万元),97680,96408,89383,94955,116886,82371,82386,73090,70685,88238,60291,65401,66638,86981,72696,84616,29992,30246,35215,32352,28255,13861,7524,19137,18667,17188,22046,28706,
流动负债(万元),66582,66088,55692,60380,74247,73791,69576,66701,64186,80863,51711,58039,56292,84102,72696,78732,29992,--,0,--,0,12711,7451,18178,16283,13016,16559,10708,
股东权益不含少数股东权益(万元),350607,324286,336125,325401,346726,232487,221767,211816,209935,201567,194301,179364,178666,200323,190013,173465,154369,153401,151257,151389,150870,150855,150170,145899,140507,141743,134819,112212,
净资产收益率加权(%),7.97,8.09,7.48,7.04,7.65,9.43,10.84,8.76,11.83,14.36,14.47,18.04,18.8,13.96,13.81,11.62,0.62,1.01,0.59,0.38,0.01,0.73,--,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
