报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.66,0.69,0.54,0.44,0.56,0.78,1.43,1.18,1.1,0.95,0.54,
每股净资产(元),--,--,--,--,--,4.8,4.45,4.21,3.03,1.93,1.16,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.65,1.51,0.95,0.53,0.54,0.41,
主营业务收入(万元),36026,27977,24667,21366,21250,20175,18333,14259,13523,10115,4728,
主营业务利润(万元),20044,16910,13919,11953,12565,12074,10429,8622,7838,6116,3422,
营业利润(万元),12795,9552,7574,4578,6400,7220,5615,4811,4266,3540,1616,
投资收益(万元),546,399,137,99,96,32,--,--,--,2,103,
营业外收支净额(万元),14,11,71,1630,1464,1738,1401,1059,1171,645,701,
利润总额(万元),12809,9563,7645,6208,7864,8958,7016,5870,5437,4185,2317,
净利润(万元),10966,8157,6524,5292,6716,7436,6009,4976,4625,3614,2048,
净利润(扣除非经常性损益后)(万元),10180,7723,6322,5090,6615,7220,5852,4893,4607,3573,1761,
经营活动产生的现金流量净额(万元),9975,7344,8023,5711,6069,6197,6330,3986,2210,2261,1551,
现金及现金等价物净增加额(万元),-45,393,3202,-220,-13940,13965,337,922,415,2356,-14,
总资产(万元),82708,70846,65381,60251,56154,49943,22187,19661,17535,11100,5891,
流动资产(万元),47686,41637,44177,38319,33992,34638,17124,14674,12324,9385,4350,
总负债(万元),11192,8761,5188,5501,4657,3893,3492,1974,4825,3015,1468,
流动负债(万元),9664,7621,4808,5101,4237,3473,3292,1974,4825,3015,1400,
股东权益不含少数股东权益(万元),71516,62085,60193,54749,51497,46050,18695,17686,12710,8085,4423,
净资产收益率加权(%),16.44,13.66,11.39,10.03,13.84,18.16,30.91,32.74,44.48,62.34,39.97,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
