报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.16,0.05,0.56,0.05,0.02,0.07,0.09,0.02,-0.08,0.16,0.03,0.48,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.61,2.69,1.89,1.86,0.92,1.87,1.45,1.36,1.24,2.66,3.58,4.09,4.12,3.74,2.82,2.97,2.66,2.72,2.97,2.69,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.35,0.64,0.66,-1.05,-1.51,0.22,0.1,-0.28,-0.15,-0.76,0.13,0.86,0.26,-0.01,--,--,--,--,--,--,
主营业务收入(万元),6618,8331,9451,10531,8184,7054,7659,2338,11488,28129,20334,11935,8946,10791,11505,12495,14922,14619,20304,3506,21058,38460,10741,16199,17870,15195,14074,--,
主营业务利润(万元),606,1110,1684,2468,1789,1201,1199,-597,206,3548,3873,5363,3317,3332,3596,2990,3774,5471,5123,546,4439,5520,2089,1959,2498,2690,1271,--,
营业利润(万元),4150,246,12852,1543,919,1578,1612,127,-1812,2421,1247,4198,736,7428,507,-7583,-16225,-9555,-4511,-772,2149,5511,2540,2052,2523,0,2104,--,
投资收益(万元),205,698,13031,1052,1256,2316,1872,0,2610,1119,13,2688,-604,-427,-116,236,265,566,464,889,5615,348,1677,782,770,835,816,--,
营业外收支净额(万元),-2,980,-2,-265,-77,62,256,295,-19,1141,-242,5877,-27,-464,205,8660,-5241,2330,-95,92,46,0,0,0,0,-480,0,--,
利润总额(万元),4148,1226,12850,1278,842,1640,1868,422,-1831,3561,1005,10076,709,6537,596,1313,-21111,-6655,-4142,209,7810,6937,4183,2838,3300,3097,2517,--,
净利润(万元),3091,933,10602,926,356,1316,1654,410,-1509,3019,501,9059,409,7473,1040,489,-17783,-6674,-4139,205,6352,5653,3800,2527,2911,2799,2360,--,
净利润(扣除非经常性损益后)(万元),-765,-343,-138,411,-521,-443,-759,-1732,-4618,1085,694,2075,1129,1234,-224,-7535,-14235,-9536,-5950,-505,2129,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),-246,453,5185,151,-1913,-2342,69,-947,6635,11969,12335,-19697,-28328,3243,1433,-4179,-2327,-11443,1992,12867,3903,-138,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),1231,-11294,-21217,29707,1045,152,-37697,27727,-9771,10110,4133,2980,-22795,22363,-520,190,-1470,-11793,568,-20,7566,5505,--,--,--,--,--,--,
总资产(万元),67746,64616,65018,64684,62899,64142,62258,53289,56730,72388,71158,75456,52184,57680,68844,69321,78249,94765,108419,82169,86340,82579,60220,51030,43487,38360,32928,22853,
流动资产(万元),62256,58184,58493,58041,55999,57784,55604,53030,56481,70898,62897,66971,43468,23578,10998,17495,24300,--,--,--,0,34682,21217,27683,20089,18226,15649,10284,
总负债(万元),4482,4613,5851,16078,15180,15032,14680,3750,7602,21751,35709,40508,34879,29506,40710,43022,54733,46599,45298,20706,23540,26310,23719,25953,21029,15436,12028,7599,
流动负债(万元),2834,3015,4187,14356,13289,13348,12928,1924,5702,17964,10789,14280,23308,28464,33238,33160,44901,--,--,--,0,26007,22685,23619,14811,10218,8814,6545,
股东权益不含少数股东权益(万元),63135,59877,59051,48521,47693,49204,47889,49538,49128,50637,35449,34948,17305,28174,21778,20501,18646,40073,53863,61462,62012,55664,36500,25077,22458,22925,20900,15254,
净资产收益率加权(%),5.02,1.57,19.71,1.92,0.72,2.71,3.37,0.83,-3.02,6.15,1.42,34.24,2,0,4.92,2.47,-57.03,-15.36,0,0.33,0,13.5,--,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
