报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.01,0.01,0.05,0.06,0.06,0.11,0.27,0.58,0.59,0.49,0.08,0.01,0.01,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,2.82,--,--,5,2.68,1.48,1.31,2.22,1.93,1.96,1.88,1.78,1.73,1.7,1.59,2.51,1.73,2.13,1.73,1.41,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.71,1.37,0.57,0.21,0.32,0.58,0.41,0.48,0.42,0.98,0.66,0.15,0.93,0.11,--,--,--,
主营业务收入(万元),2118696,2232728,2238824,1369916,1078422,791206,984326,771833,206176,279479,218776,188482,159471,146301,113461,83094,98123,64900,49363,41132,57696,37030,24073,16829,6740,
主营业务利润(万元),573877,539496,579767,409338,441102,303074,292547,300518,117945,42499,7017,6611,8475,9223,7593,8389,8799,7619,8649,7024,13323,8081,3459,--,--,
营业利润(万元),87045,64838,113873,88727,101660,41757,87944,169034,45110,23854,3128,1082,1451,1685,1887,824,1939,1368,2204,3482,9440,6166,2247,--,--,
投资收益(万元),-213,69845,-209,69767,12357,9916,5207,23537,-4,2990,1080,41,20,-102,256,707,19,52,48,134,14,18,189,--,--,
营业外收支净额(万元),-5151,-2783,-873,25848,27786,22175,2762,1287,7571,528,-5,--,-289,-1062,-92,-269,-151,-10,-24,65,-3,0,--,--,--,
利润总额(万元),81894,62054,112999,114576,129446,63932,90706,170320,52681,24383,3124,831,1162,521,2382,2030,2298,1828,2228,3981,9450,6143,2435,--,--,
净利润(万元),14018,6592,60235,66904,60302,40525,47649,98788,32231,13206,2169,256,187,256,1295,1243,1111,1125,1865,3277,8010,5211,2074,1688,529,
净利润(扣除非经常性损益后)(万元),9171,-62034,65355,-19363,36021,11314,41271,74378,26448,12737,706,470,411,1440,1246,711,1262,1115,1841,3277,8010,--,--,--,--,
经营活动产生的现金流量净额(万元),516879,483922,458246,406465,285793,198005,203938,197483,40264,37346,14612,5455,5515,9929,7011,8233,7107,8766,11314,2470,8790,1044,--,--,--,
现金及现金等价物净增加额(万元),-138171,-327796,46082,23421,233987,-136882,-666991,838186,91637,63673,9727,10993,-7076,1753,-3187,-9980,2729,4569,1974,-4118,6537,1940,--,--,--,
总资产(万元),10648516,10652910,10717283,9811252,8755597,5210946,4761489,4256864,1464944,406167,194861,104670,83200,86555,90091,87698,99420,91906,78904,73750,64433,43229,28147,--,--,
流动资产(万元),832983,992376,2000463,1515398,1513962,1415572,1400221,1468602,798697,217832,80978,72340,50612,65547,66134,69933,67609,60323,0,0,0,28426,17466,--,--,
总负债(万元),7780951,7807914,7838372,6898141,6157349,3845629,3419459,2545679,1094996,327336,134973,69292,43757,52568,53480,54113,40436,55658,43203,45115,40031,26264,16946,--,--,
流动负债(万元),4602474,4619619,3925746,3421815,2722070,2145670,2005031,1357461,630687,220638,104526,68136,41419,51768,49180,53400,57351,48858,0,0,0,21614,16946,--,--,
股东权益不含少数股东权益(万元),2379021,2410511,2433884,2366127,2046009,996900,983149,866396,283955,72844,37769,33598,37801,32862,33406,32111,30409,29512,28920,27095,23769,16412,11201,9127,7439,
净资产收益率加权(%),0.59,0.27,2.51,3.03,3.27,4.09,5.42,13.55,14.45,24.87,5.04,0.75,0.56,0.77,3.88,3.98,3.7,3.81,6.45,12.87,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
