报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),2.44,1.96,1.46,1.24,1.12,1.14,1.51,1.05,0.87,0.52,-0.26,0.01,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.3,1.53,0.84,1.11,1.1,1.28,1.14,1,0.82,1.02,1.09,1.48,1.66,2.38,2.18,3.34,3.33,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.07,0.57,0.05,0.97,-0.18,0.25,0.15,0.13,0.23,0.23,0.2,-0.02,0.01,0.02,--,--,--,--,--,--,--,
主营业务收入(万元),1844269,1724923,1248598,872441,843419,638960,440250,319523,224632,131602,87241,77512,76242,86920,67611,17813,2876,6608,4711,2826,16126,3745,2890,2564,3318,1246,1643,--,--,
主营业务利润(万元),150327,138370,108724,82988,68425,67079,62499,52473,45643,26906,8770,11108,9796,13613,9858,3423,1179,981,1667,1214,3943,1525,-884,-298,62,1183,1248,--,--,
营业利润(万元),84103,67769,49983,43639,38784,39681,33828,23874,19305,8381,-3751,536,-4,3644,2990,689,-2089,-3366,1140,-2912,1672,-2113,-884,0,62,-455,1053,--,--,
投资收益(万元),1397,1283,1076,1262,5083,1058,502,496,868,1467,31,-70,-46,-257,-214,-61,-152,30,322,2556,91,2459,626,376,299,1427,647,--,--,
营业外收支净额(万元),1296,-142,-91,436,343,225,119,-2401,-53,2271,-293,2,694,-43,29,10,-1080,3522,-3,385,524,--,0,0,0,0,0,--,--,
利润总额(万元),85399,67627,49892,44075,39127,39905,33946,21473,19251,10652,-4044,538,690,3375,2846,649,-3321,187,1458,47,2288,2981,-399,106,331,992,1601,--,--,
净利润(万元),50218,40137,30054,25530,23022,23454,20603,14364,11932,7138,-3565,156,715,2004,1814,291,-3325,182,1453,44,1965,2967,-405,106,320,992,1409,--,--,
净利润(扣除非经常性损益后)(万元),47469,38329,29285,24045,21148,21824,20051,16153,11394,4264,-3449,167,181,2001,1717,273,-3251,-3340,1456,-359,1965,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),159457,12217,-41765,8556,63985,14880,5509,34214,-936,7778,696,13212,-2406,3466,2018,1787,3089,3161,2748,-258,189,159,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),19502,3342,-11622,-5695,16440,2877,3379,9333,-1212,3718,673,846,50,686,-536,4504,1834,-1753,1385,-360,452,-1467,--,--,--,--,--,--,--,
总资产(万元),877016,882203,761907,514579,340257,467560,337109,186127,141929,85032,61351,60366,65702,60974,59906,50062,27695,33843,46885,46088,44449,44483,50567,47255,44499,38216,33621,21727,13458,
流动资产(万元),718953,764807,646819,454474,301739,440933,316859,167317,124089,69961,46404,44327,50207,43291,46169,37944,5085,9051,17444,--,0,26688,17043,16037,12791,6503,3777,2316,7095,
总负债(万元),590890,655738,580385,364569,220477,375712,271872,139706,99189,57205,45733,39310,44335,36419,38578,31362,16422,19826,32029,25788,21731,22733,30643,26926,24276,24511,19874,0,0,
流动负债(万元),535578,631298,580351,364404,218142,368471,260607,138455,97117,56345,45433,39310,44335,36419,38574,31352,15784,19188,31710,--,0,21160,16124,15167,10978,15264,7152,4118,4985,
股东权益不含少数股东权益(万元),219818,175044,140498,115561,93088,74177,53393,36910,31441,20878,11468,15190,15034,17552,15548,13735,11273,14018,14856,20300,22718,21750,19924,20329,20223,13705,13747,10610,5123,
净资产收益率加权(%),25.47,25.54,23.63,24.6,27.75,37.05,45.62,40.09,45.41,41.27,-26.61,1.03,4.46,12.11,12.39,2.35,-27.61,1.31,11.96,0.22,0,14.64,--,0,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
