报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.06,0.06,0.32,0.99,1.58,1.17,0.44,0.24,0.21,0.17,0.09,0.11,0.11,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.62,2.45,2.29,2.2,2.09,1.98,1.97,1.92,1.98,1.95,1.87,1.81,3.12,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.97,0.45,-0.01,0.14,0.21,0.17,0.13,0.26,0.1,-0.04,0.06,-0.24,-0.13,0.18,--,--,
主营业务收入(万元),674128,607859,785158,925719,711398,361198,321671,286838,260351,200756,145251,171021,140539,100901,85568,70052,51197,42569,32556,26130,29480,26057,22290,16273,
主营业务利润(万元),102724,96394,110409,191832,140154,53946,51038,40562,38031,26759,19300,18750,16208,12278,11219,8731,6146,6840,6691,4767,4845,4699,3967,3022,
营业利润(万元),3658,4422,21899,85147,48232,31670,9196,5476,6040,4379,1844,2366,3031,1834,1443,1392,776,2215,3807,2400,3072,3089,2551,2066,
投资收益(万元),-491,-2714,176,-874,755,22376,101,78,225,137,8,46,400,104,50,-42,9,-30,222,2586,215,916,873,1,
营业外收支净额(万元),719,205,943,-15551,407,2791,3410,1324,356,640,850,1074,--,-1249,-5,-72,-73,199,93,37,757,-6,-10,18,
利润总额(万元),4377,4626,22842,69596,48639,34461,12607,6800,6395,5019,2695,3440,3644,703,1490,1328,1289,2682,4122,5146,4276,4037,3414,2085,
净利润(万元),3307,3657,19121,58581,39927,27960,10451,5782,5065,3957,2053,2698,2645,537,961,847,845,1683,3351,4672,3711,3007,2576,1397,
净利润(扣除非经常性损益后)(万元),-7947,675,13272,72047,39439,7569,5840,4485,4315,2786,1337,1649,1956,1540,909,793,452,903,2726,3729,758,--,--,--,
经营活动产生的现金流量净额(万元),103513,-74711,-94682,-1654,-60501,23594,26057,13906,23253,10837,-265,3272,4969,4068,3199,6187,2371,-882,1453,-5671,-1687,1605,--,--,
现金及现金等价物净增加额(万元),4236,6475,24271,-22061,-17368,19931,7278,8820,7569,2132,1755,4493,226,4241,-5074,7283,11715,2465,4736,-20220,21491,--,--,--,
总资产(万元),1207049,1224721,1242619,808203,705887,422696,325532,271031,226855,163689,137148,147824,136297,124739,122428,129358,107296,87712,70914,65954,67965,37905,31442,23879,
流动资产(万元),1009821,1054164,1067177,637255,550646,286769,221948,199002,177457,123010,97726,106185,97830,88011,88768,96288,79439,--,0,0,50881,20777,16641,14977,
总负债(万元),933173,953611,964138,549659,491611,315531,245720,202078,164212,104870,82404,95063,86238,77267,75080,83199,60006,41313,26236,22757,26625,23496,18290,13303,
流动负债(万元),793616,765206,819156,482321,434906,291205,207611,182931,152062,98955,69085,93623,85657,71898,75043,83199,52006,--,0,0,26625,23496,15348,10136,
股东权益不含少数股东权益(万元),273876,271110,278482,258511,213678,106359,79758,68729,62378,58505,54528,52462,49764,47119,46922,45752,47290,46399,44677,43197,41340,14409,13152,10576,
净资产收益率加权(%),1.22,1.33,7.13,24.74,28.05,29.83,14.13,8.86,8.3,6.76,3.84,5.28,5.46,1.14,2.08,1.81,1.8,3.7,7.8,11.05,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
