报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),3.66,3.14,2.78,1.92,0.95,0.8,0.59,0.44,
每股净资产(元),--,--,--,5.67,4.02,3.23,2.49,2.42,
每股经营活动产生的现金流量净额(元),--,--,--,4.98,3.78,1.58,2,1.17,
主营业务收入(万元),212544,170168,144197,109889,78351,68621,56149,40052,
主营业务利润(万元),74718,64833,55064,40803,31397,27409,25086,18743,
营业利润(万元),27358,23791,18395,9627,4200,4127,2741,2067,
投资收益(万元),1199,2011,591,64,23,38,10,7,
营业外收支净额(万元),151,76,113,1718,1226,725,870,832,
利润总额(万元),27508,23867,18508,11345,5426,4852,3610,2900,
净利润(万元),24250,21019,16675,9623,4734,4003,3076,2298,
净利润(扣除非经常性损益后)(万元),19775,16172,13666,8118,3683,3383,2324,1586,
经营活动产生的现金流量净额(万元),40213,32538,35738,24909,18905,7895,10015,5847,
现金及现金等价物净增加额(万元),27100,6771,12472,-316,6407,-158,1458,2375,
总资产(万元),267616,185345,158027,83397,75523,53176,44531,35597,
流动资产(万元),152846,95207,97577,38306,35683,26914,26161,21159,
总负债(万元),146229,86761,72191,55033,55832,37411,32094,23515,
流动负债(万元),110277,82615,70009,53634,48894,33271,29893,22980,
股东权益不含少数股东权益(万元),121091,98270,85836,28364,20081,16146,12745,12322,
净资产收益率加权(%),22.92,22.65,27.78,39.53,26.33,27.9,22.77,20.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
