报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),1.71,3.54,2.31,1.93,0.8,0.38,0.55,0.55,
每股净资产(元),--,12.99,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,2.33,3.54,1.5,1.68,1.39,1.01,0.7,
主营业务收入(万元),116734,136742,124753,93181,77069,98273,88407,83062,
主营业务利润(万元),27837,45471,43350,27765,18495,13692,11631,12046,
营业利润(万元),17342,32410,25211,20986,8753,4117,5224,5488,
投资收益(万元),1599,-929,43,-9,2,24,58,-4,
营业外收支净额(万元),654,-70,-114,117,67,83,98,84,
利润总额(万元),17996,32340,25097,21103,8819,4200,5321,5572,
净利润(万元),13629,24153,18502,15750,6532,3072,4517,4441,
净利润(扣除非经常性损益后)(万元),11719,24856,19581,15646,6486,3011,4444,4938,
经营活动产生的现金流量净额(万元),7832,15880,24200,12202,13709,11304,8221,5697,
现金及现金等价物净增加额(万元),2679,-13193,9912,8147,-28,1586,2003,114,
总资产(万元),250222,126835,101463,84968,73948,76305,75827,64223,
流动资产(万元),167893,47228,53411,42337,26944,32893,36242,36102,
总负债(万元),34654,38118,36897,26013,24189,31856,33227,26140,
流动负债(万元),32919,36546,36616,25713,23883,31499,27989,20837,
股东权益不含少数股东权益(万元),215569,88717,64565,58955,49758,44449,42599,38083,
净资产收益率加权(%),8.96,31.51,27.82,30.65,13.9,7.07,11.2,12.62,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
