报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.71,0.71,0.46,0.23,0.18,0.82,1.03,1.51,1.89,1.56,0.78,0.76,1.4,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,11.35,9.85,7.55,6.87,6,4.34,2.94,2.28,1.97,1.75,1.72,1.6,1.57,1.56,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.92,-0.63,0.57,2.07,0.54,0.76,0.75,0.35,0.13,0.29,0.24,0.28,0.16,0.11,
主营业务收入(万元),24036034,21528987,20504685,20230822,18578249,19883349,17589019,15855621,11764099,7644086,5171465,5397243,4140739,2543506,1334069,1062727,542089,332707,299579,352451,271218,242781,
主营业务利润(万元),841780,692344,839684,641802,374992,603949,686884,739646,1013820,797746,528226,652741,578947,768435,334182,193311,107645,61491,65535,51951,31170,34505,
营业利润(万元),319786,326580,288652,196871,99108,379467,469507,618471,770697,590847,310891,300344,491567,556960,220911,140741,57116,21049,32299,13267,3474,3454,
投资收益(万元),70695,59110,-48983,-22826,55203,125641,57403,83245,3775,9005,-25522,-98898,7352,258,318,-1139,-175,284,182,--,48,--,
营业外收支净额(万元),-3704,2805,-2925,6483,17334,6915,8506,9016,-3610,7140,6723,-539,878,-3867,-3640,-12370,-3176,0,0,-2387,0,-2451,
利润总额(万元),316081,329385,285727,203354,116442,386382,478013,627487,767088,597987,317615,299805,492445,553351,217589,127232,53765,17334,30166,10886,2316,1002,
净利润(万元),246641,244748,160411,78754,63722,285065,356501,521587,654945,490714,234925,228510,413273,460935,185138,114350,50524,16950,30143,10866,2315,1002,
净利润(扣除非经常性损益后)(万元),222873,136278,238561,138818,12188,173356,312220,439455,645740,493731,222363,292095,404982,462983,186470,121252,52363,18771,30427,--,0,--,
经营活动产生的现金流量净额(万元),825230,818212,325924,432600,190202,173545,523252,633419,663243,-197341,172249,624942,159568,220308,216584,92095,34524,77314,64029,67584,38386,26657,
现金及现金等价物净增加额(万元),808289,28424,208794,-844478,-268917,-27194,298782,559588,721810,216174,-224214,87647,173160,-12552,85506,-1870,4864,-42356,31496,13729,-1856,-28534,
总资产(万元),13491392,10286583,9746866,8738409,8975521,9532237,8876665,7813348,6814963,5484477,3803422,3415064,3005481,1874997,1313442,1138118,1016925,882314,846015,774914,723120,654147,
流动资产(万元),8404502,6953226,6317081,5676474,5721435,6669210,6075528,5244644,4619149,3486639,2058659,1773038,1771900,973857,558469,429780,319195,0,0,220938,0,190905,
总负债(万元),7588131,5083914,4748543,3856125,4192173,4829611,4312698,3422571,2834363,2030737,1485911,1303166,1167227,577371,426142,510474,476921,410005,388666,384972,341601,275016,
流动负债(万元),6838312,4613804,4593092,3733913,4050399,4048030,3629881,2723758,2202037,1410419,950508,780892,1107113,453335,294628,297373,220792,0,0,181702,0,152199,
股东权益不含少数股东权益(万元),5274562,4976631,4753243,4659787,4590638,4573388,4452279,4281996,3930292,3412323,2281389,2075234,1813839,1256093,850407,607684,525163,466238,457280,389878,381446,379131,
净资产收益率加权(%),4.81,5.03,3.39,1.7,1.39,6.32,8.16,12.7,17.67,18.29,10.78,11.33,27.43,43.74,24.33,20.19,10.17,3.64,7.44,2.81,0.61,0.26,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
