报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-2.3,0.4,0.35,0.85,0.64,0.45,0.5,1,0.81,0.63,0.93,0.44,
每股净资产(元),--,--,--,--,--,5.13,4.64,8.53,4.34,3.38,2.68,1.74,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.17,0.16,0.75,0.88,0.32,1.13,-0.18,
主营业务收入(万元),212117,203771,161197,131497,112858,73323,47680,37954,23428,14550,10698,6093,
主营业务利润(万元),54113,81277,68809,53236,42195,28861,18357,14779,10440,6787,5018,2065,
营业利润(万元),-181157,31653,25070,20945,18241,8900,5717,5418,4410,3063,2585,574,
投资收益(万元),1941,1189,575,4866,5371,-3,166,117,-14,--,262,0,
营业外收支净额(万元),1161,940,1848,11460,3933,4017,2866,1729,976,556,474,544,
利润总额(万元),-179996,32594,26918,32405,22175,12918,8584,7147,5386,3619,3060,1118,
净利润(万元),-179423,31438,24941,30358,19469,11003,7717,6555,4639,3278,2786,1332,
净利润(扣除非经常性损益后)(万元),-182376,29220,22559,17395,12392,7866,5203,4707,3797,2803,2229,1026,
经营活动产生的现金流量净额(万元),10986,27526,14464,28973,7682,4800,2430,5744,5054,1742,5741,-537,
现金及现金等价物净增加额(万元),-48963,36619,26627,22656,-2081,-2480,-8054,36436,6277,255,7444,802,
总资产(万元),462712,635545,544628,512552,499863,226474,109351,84950,38242,30116,24432,11305,
流动资产(万元),247072,279579,200330,162157,147908,93460,71192,67870,22342,14148,12713,6346,
总负债(万元),180907,170861,171203,156657,177496,77082,35134,18825,12935,11376,10847,6024,
流动负债(万元),134383,159121,103805,107845,116689,41178,23360,17289,12283,8013,10667,5904,
股东权益不含少数股东权益(万元),282072,462575,373319,352347,319004,145946,71259,65474,24966,18474,13585,5234,
净资产收益率加权(%),-48.27,6.87,6.93,9.13,9.94,11.87,11.13,16.52,19.53,19.01,29.53,28.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
