报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.02,-0.07,-0.04,0.02,0.04,0.25,0.18,-0.09,-0.12,-0.1,0.02,-0.18,0.06,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,-1.69,-1.57,-1.47,-1.49,-1.31,-1.37,-0.74,-0.2,-0.22,0.32,1.32,2.74,2.57,2.34,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0,-0,0.02,-0.01,0.01,0,-0.01,0,-0.13,0.01,0.19,0.45,0,--,
主营业务收入(万元),7191,545,2486,28995,63876,202860,53793,498,560,578,530,343,302,70,81,697,1048,2759,17160,16223,17276,17270,
主营业务利润(万元),4451,444,727,1430,2211,6325,2592,306,311,306,312,144,227,25,40,234,273,317,3723,4755,4982,6292,
营业利润(万元),1093,-569,-158,723,1122,5411,1017,-2018,-2025,-1534,-1124,-2818,-2589,-9951,-4167,-505,-2885,-10150,1036,1681,1784,1610,
投资收益(万元),69,1,15,--,-2,709,116,-17,-19,-36,-31,-36,-201,-79,-172,940,-1031,-1165,216,--,9,0,
营业外收支净额(万元),-217,-438,-417,-374,-377,-417,1979,652,-14,0,1438,132,--,-133,-3318,-4,-3992,-2370,-52,-28,0,0,
利润总额(万元),876,-1007,-575,349,744,4995,2995,-1366,-2040,-1534,315,-2686,597,-10163,-7658,431,-7908,-13664,1205,1674,1910,1552,
净利润(万元),313,-1016,-637,233,566,3629,2683,-1398,-1801,-1534,315,-2625,865,-9802,-7576,302,-7643,-13570,1179,1427,1649,1201,
净利润(扣除非经常性损益后)(万元),-956,-576,-234,605,945,3433,580,-2051,-1788,-1534,-1124,-2757,-2321,-9787,-3186,-1954,-3781,-2847,1227,--,0,--,
经营活动产生的现金流量净额(万元),1326,-611,-337,-114,14948,-1469,-4628,-126,-26,9,338,-162,217,10,-200,-1114,-1802,80,2692,3172,0,--,
现金及现金等价物净增加额(万元),-4412,102,-519,110,14699,-1418,2161,4,-0,-23,0,-3,1,-0,-5,-43,-2455,-1175,686,2852,0,--,
总资产(万元),20760,16697,16680,18243,22668,23087,11176,3777,4735,5187,5418,5679,6746,7467,15800,23205,24081,31609,42835,43187,38245,31998,
流动资产(万元),16734,15243,15146,16664,21002,21348,9097,338,931,822,832,835,1530,1890,9654,11423,11088,15533,--,24223,0,22315,
总负债(万元),18566,10872,10447,10415,15900,17618,9739,28658,30059,28472,27169,27745,26125,27460,25630,25074,26657,25643,22371,22882,19140,14824,
流动负债(万元),18566,10872,10447,10415,15900,17618,9739,28526,30059,28472,27169,27745,23319,27460,25630,24074,24657,25642,--,16528,0,13399,
股东权益不含少数股东权益(万元),2347,5968,6357,7891,6749,5343,1706,-24674,-25085,-23285,-21751,-22066,-19440,-20323,-10445,-2869,-3172,4494,19526,19362,18185,16534,
净资产收益率加权(%),15.63,-16.49,-8.94,3.19,9.37,102.97,--,--,--,--,--,--,0,0,0,0,0,-120.34,0,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
