报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.05,0.04,0.04,0.03,0.05,0.03,0.16,0.3,0.32,0.23,0.12,0.2,0.32,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.68,2.19,2.03,1.91,1.71,2.31,4.02,3.66,1.91,1.78,1.63,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.05,0.17,0.1,0.21,0.3,0.4,0.58,-0.01,0,0.6,0,
主营业务收入(万元),122612,114983,120791,105983,98697,88125,96933,102868,88087,77411,52829,47496,77388,64479,57106,40058,34049,27450,22512,
主营业务利润(万元),25704,29401,33608,21755,16136,14657,19320,30169,29294,20718,13243,20030,25765,14676,12794,12052,8280,8070,7220,
营业利润(万元),7308,7400,6225,3592,32,387,6413,19204,20044,14371,7290,12024,21254,10054,10129,9781,6891,6410,5808,
投资收益(万元),1313,1090,2099,1867,1932,957,632,383,69,--,--,--,--,0,0,0,0,0,0,
营业外收支净额(万元),18,-90,-118,1348,3545,1636,5064,2157,910,563,446,972,--,8,-23,-20,11,0,0,
利润总额(万元),7327,7310,6107,4940,3577,2023,11478,21362,20954,14933,7737,12997,21134,10066,10106,9760,6902,6351,5821,
净利润(万元),6505,6204,5353,4312,3519,2058,11495,21671,20749,14279,7528,12446,20158,9239,7916,6286,4546,4180,3893,
净利润(扣除非经常性损益后)(万元),2350,4599,3638,3255,375,649,7619,19850,20073,13849,7193,11738,20238,9231,7931,6299,4539,0,0,
经营活动产生的现金流量净额(万元),43506,25638,32335,43209,38206,21394,9480,1526,3720,10750,6245,13521,18987,15811,10451,-29,6268,0,0,
现金及现金等价物净增加额(万元),-4396,-6029,-9181,-8042,24060,450,-25894,-58785,98121,-81,1683,-2428,1760,-676,-11054,12967,-1916,0,0,
总资产(万元),638080,595704,579342,531822,513510,474024,418340,385268,368948,212102,176719,156836,151647,137006,108305,90312,47537,45770,42435,
流动资产(万元),205249,183417,174374,154059,156986,139626,159930,165816,200566,66860,54363,42640,39611,29409,27229,34636,12316,12579,11721,
总负债(万元),313224,289946,278033,234286,219302,182219,124229,94808,95826,68670,43929,31427,38292,40614,31204,22528,22923,22980,21522,
流动负债(万元),281260,261919,250035,221737,204167,170048,118094,90113,94352,65311,37699,29157,34831,36445,31204,22528,14913,9970,8522,
股东权益不含少数股东权益(万元),323207,304273,300031,296139,292923,290061,291827,286907,268889,138967,128490,120935,108489,91587,72285,65948,22963,21418,19649,
净资产收益率加权(%),2.05,2.05,1.78,1.46,1.21,0.71,3.98,7.8,13.1,10.7,6.04,10.85,20.1,11.18,11.49,11.64,22.24,21.18,21.24,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
