报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),2.19,3.08,2.96,2.9,2.7,2.54,2.25,1.88,1.83,1.61,1.01,0.1,0.71,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,9.28,7.16,6.48,5.29,5.71,4.83,3.56,3.47,3.89,3.28,3.23,3.43,2.91,2.86,3.3,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.83,2.7,3.29,1.78,0.06,1.04,0.2,0.09,0.16,0.31,0.29,0.39,0.67,0.59,--,--,--,--,
主营业务收入(万元),82653000,88762621,85797772,74623674,66137393,62671239,56334567,47843258,43309548,31248549,13887542,10540559,10408358,3050298,638869,749052,689152,476924,370523,250681,243419,193655,177422,157197,131817,85530,
主营业务利润(万元),10476266,11920118,11620464,9549778,7588991,7601483,7056534,7177880,7152167,5282607,1650886,1151552,1388247,506585,116067,189938,163208,114131,95536,93216,99918,85993,51503,50121,36675,27570,
营业利润(万元),4034510,5367382,5410999,4843300,4358803,4033377,4017911,3933959,4169749,2700565,843119,-96977,557466,88709,17292,54294,31294,43597,35942,45040,64807,61287,52849,50711,37300,27667,
投资收益(万元),2490082,3312586,3081161,3057226,2966313,2783467,2545642,1542934,1345197,872184,834441,448937,657753,85618,98773,152324,131737,71504,48943,36664,16057,18837,740,167,565,744,
营业外收支净额(万元),61269,67003,15103,205945,222165,235503,131388,81678,33067,-32126,16599,48942,27582,-24248,-366,366,2722,-339,645,401,393,0,82,0,0,0,
利润总额(万元),4095779,5434385,5426101,5049246,4580968,4268880,4149300,4015636,4202816,2668439,859718,-48035,585048,150808,116002,207213,165966,114762,85530,84910,82397,80580,55520,50537,37700,28261,
净利润(万元),2560338,3600921,3441034,3200861,2979379,2797344,2480363,2075176,2022187,1372852,659193,65617,463468,142492,110462,197809,151681,107044,78722,74227,71703,70234,47263,42985,32063,23854,
净利润(扣除非经常性损益后)(万元),2158112,3240901,3291576,3032897,2733082,2591619,2278033,2047708,1665635,1311566,632626,-38348,445468,138456,102952,190931,142585,117246,83883,74914,71292,0,--,--,--,--,
经营活动产生的现金流量净额(万元),4627185,897565,2430107,1137693,2599257,2328381,2060251,1959113,2020934,2497413,2157250,1166984,37561,683579,64809,28713,39162,77788,72694,55165,93874,83066,--,--,--,--,
现金及现金等价物净增加额(万元),360533,-72676,1284175,3197767,-996402,-220616,2747981,-1272941,-103248,2547697,513975,635670,211943,1510505,95623,-34389,-17931,-41172,69531,-10842,84286,-107996,--,--,--,--,
总资产(万元),84933328,78276985,72353313,59062814,51163069,41487067,37364074,31720300,31863318,22884236,13815836,10785665,10181549,8642271,1459485,1399780,1209206,1070046,1005433,680797,605584,483474,405616,171132,153904,141924,
流动资产(万元),51115763,45337584,38994853,33094556,26993070,23704254,23218447,18915466,19123296,14554180,7449195,5597158,5457487,4986817,651336,594468,455598,--,0,0,0,159563,240272,68000,55472,51979,
总负债(万元),54849366,49804962,45142731,35553176,30071341,22987160,21190865,17219664,18551686,14709384,9139428,6931991,5880921,4942201,286069,253147,223319,241537,191489,199995,197533,81563,74273,100628,92010,86356,
流动负债(万元),46280328,41432314,39097251,29748137,25766782,19993151,18633967,15635168,16251280,13226510,7975707,5512037,4869088,4397828,266073,244352,205165,--,0,0,0,79827,72085,86812,86466,69255,
股东权益不含少数股东权益(万元),24970201,23436856,22533530,19192098,17512874,15766439,13775724,12233737,10236231,6616967,4246245,3463977,3738477,3164771,1165535,1137941,979728,827529,812995,479593,406845,400701,330138,69616,61041,54634,
净资产收益率加权(%),10.53,15.67,16.87,17.53,17.91,18.97,19.07,18.52,21.37,27.78,17.1,1.83,13.53,10.6,9.7,18.67,16.25,12.37,10.7,16.73,0,19.22,--,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
