报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.14,0.06,-0.48,0.28,0.59,0.55,0.45,0.35,0.27,0.19,0.13,-0.15,0.04,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.34,1.96,1.78,1.65,1.81,1.76,2.29,3.7,5.82,5.36,1.57,1.02,21.79,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.69,0.28,0.43,-0.07,0.04,0.06,-0.39,0.91,-0.9,0.94,0,0,0,
主营业务收入(万元),119974,122285,132210,138527,107636,110083,92436,71236,67895,63472,59428,56884,42631,39902,36362,36723,24165,19040,15915,10924,8916,
主营业务利润(万元),58157,59165,65453,72334,58689,54715,46078,36115,32431,26787,25480,15642,16725,14583,14363,11850,8249,7025,6258,4907,3596,
营业利润(万元),4999,945,-23212,13370,12122,8065,6783,3477,2299,3150,1721,-5912,-916,625,1891,2690,2034,3032,2782,1779,1395,
投资收益(万元),2402,19775,826,1830,3333,1752,10,-189,73,136,-921,-878,14,-1,-518,-499,6,-4,0,966,0,
营业外收支净额(万元),-200,933,-86,1761,2838,4551,3358,3892,3243,2181,1933,--,--,-294,-336,-15,-12,-82,0,0,0,
利润总额(万元),4799,1878,-23298,15131,14960,12616,10140,7369,5543,5331,3654,-3125,123,1352,2071,2928,2998,3934,3671,2736,1390,
净利润(万元),5970,2749,-20887,12261,12104,11091,9203,7018,5297,3599,2510,-2932,828,1035,1512,2296,2547,3201,2806,1931,884,
净利润(扣除非经常性损益后)(万元),-8344,-16419,-22560,11202,8922,7513,7200,4437,4816,2254,1150,-4313,165,826,1556,2558,2221,3004,0,0,0,
经营活动产生的现金流量净额(万元),2780,6564,2471,13023,8833,24843,-596,10295,13963,5475,8288,-1442,849,1133,-5813,8504,-5278,5506,4013,0,0,
现金及现金等价物净增加额(万元),-10884,-4639,14676,3883,-10002,9550,-4519,-4169,9167,2495,578,-2239,2774,-8754,-8443,1559,-8061,24160,3314,0,0,
总资产(万元),150817,161208,217718,171744,157943,122589,96536,90541,78752,77038,77726,73474,67175,65958,69588,67276,50575,44771,14256,9598,10706,
流动资产(万元),124879,118816,110004,112971,99652,93542,64268,57783,47283,47763,48907,43679,42980,35734,49236,49036,36209,--,0,0,0,
总负债(万元),49690,47374,55855,48673,47324,50562,33160,34359,29028,36110,40978,39746,28903,29026,33102,30741,15787,13381,7768,5383,8453,
流动负债(万元),46014,45406,45562,48671,47235,50562,33160,34359,29028,36110,38978,35657,26694,28500,32753,30449,15474,--,0,0,0,
股东权益不含少数股东权益(万元),94623,105338,150071,115616,106116,69427,61248,54125,47480,38178,34577,32043,35195,34282,34291,34637,34033,31325,6368,4141,2180,
净资产收益率加权(%),6.04,1.96,-18.53,11.09,15.23,16.96,15.91,13.81,13.03,9.89,7.54,-8.72,2.38,2.64,4.39,6.7,7.79,28.15,50.57,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
