报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.63,0.36,0.22,0.68,0.11,0.08,0.06,0.19,0.2,0.24,0.21,0.17,0.16,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,3.11,--,--,--,2.36,2.49,2.85,2.7,2.62,2.51,2.36,2.31,3.81,3.45,3.17,3.45,3.14,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.04,0.44,0.14,0.98,0.29,0.44,0.3,0.12,-0.07,0.53,0.33,0.36,0.15,-0.05,--,--,
主营业务收入(万元),318687,293219,284239,212532,201295,206622,221351,265085,351583,324586,242877,319310,327252,279055,220744,251084,87401,82009,66318,30375,24525,24422,31732,21654,
主营业务利润(万元),21462,28194,28914,26174,17168,12857,9165,13857,21599,35958,16636,20680,22153,14632,9047,14418,9931,10724,9444,8221,7308,7201,7884,4969,
营业利润(万元),81790,42249,23065,80695,11138,7335,6029,18152,17897,25793,11391,7939,10166,7680,5571,9007,8745,8466,7360,6834,6015,5127,5652,3608,
投资收益(万元),59339,71316,28283,78718,4971,2908,5014,13801,6127,1157,4467,2235,-251,15,-17,-12,-13,139,40,487,0,0,0,0,
营业外收支净额(万元),10,-19,1920,383,191,116,149,469,2448,107,73,931,--,100,110,250,-13,4,-13,-193,428,0,0,0,
利润总额(万元),81800,42231,24985,81078,11329,7451,6178,18621,20345,25900,11464,8870,10225,7795,5669,9265,8720,8609,7388,7128,6443,6087,6850,4257,
净利润(万元),56184,32098,19540,60445,8580,5631,4482,13848,15202,18177,9090,7649,7066,5247,4177,6595,5978,6417,6620,5734,5470,4385,4934,3067,
净利润(扣除非经常性损益后)(万元),54979,31478,16680,60158,8437,5439,2553,5296,10778,17571,7193,7497,7024,5094,3925,6127,5824,6415,6593,5861,5046,--,--,--,
经营活动产生的现金流量净额(万元),49884,-19646,951,23272,9903,-18319,11376,1391,2910,33086,6048,43254,12711,19578,9181,3630,-1096,8887,5499,5078,2093,-255,--,--,
现金及现金等价物净增加额(万元),-20024,7730,-37199,79039,3222,-10975,2890,9204,-17952,16931,-14543,4507,18940,6089,-15888,19834,6306,-2197,-10934,-967,22906,-382,--,--,
总资产(万元),1317078,1203955,1113007,875880,389815,347817,285493,297405,301855,354026,279170,259977,284917,267469,232002,217197,147697,85655,72011,59301,49447,19275,21004,17025,
流动资产(万元),784327,323170,300247,338621,178110,150882,128905,133527,125508,185162,158666,145146,171138,150160,143699,127068,58691,--,0,0,0,12169,13041,9713,
总负债(万元),728751,704381,643845,376781,96368,111531,88403,98905,113328,157128,145086,133108,164553,152507,157292,144755,81402,25881,17127,9388,5496,8775,14322,11078,
流动负债(万元),231684,240541,164019,149776,82439,94266,82973,91627,105406,142601,145086,133096,164553,152507,117744,104743,41189,--,0,0,0,8775,14322,11078,
股东权益不含少数股东权益(万元),512222,459414,452009,486890,275690,220507,182331,185069,176894,186247,125611,118721,115472,110393,71571,69920,63940,57962,53225,48285,43951,10500,6681,5947,
净资产收益率加权(%),11.59,7.05,4.17,15.88,3.53,3.07,2.42,7.62,7.94,13.62,7.45,6.55,6.26,5.95,5.94,9.85,9.72,11.37,12.83,11.21,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
