报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.19,-0.09,0.01,-0.07,0.01,0,0.08,0.03,0.05,0.01,2.39,-3.55,-1.05,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,-0.1,-0.15,-0.16,-3.49,1.44,2.49,5.67,5.31,4.44,5.58,5.32,1.62,1.41,1.33,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.01,-0.14,-0.1,--,0.19,-0.09,1.26,0.59,1.51,1.01,0.04,0.2,0.14,--,
主营业务收入(万元),197731,6686,6583,4688,9291,4737,4254,647,211,6,1959,2093,4368,13543,40321,40204,33682,21737,12379,9890,3121,1614,
主营业务利润(万元),52082,399,1480,582,2644,1197,1097,325,174,6,-772,-1053,-83,7387,22714,24658,20656,12048,5999,4560,1209,787,
营业利润(万元),31031,-2626,589,-2493,625,303,241,85,-87,-831,3736,-85265,-33651,-9846,9674,10295,8076,4641,2228,1888,549,207,
投资收益(万元),-170,121,933,--,1,50,--,--,--,--,10392,--,--,-353,-73,-73,-73,-73,0,0,0,--,
营业外收支净额(万元),20,-1191,-186,-14,4,-61,3218,1002,1861,1316,90722,-23390,--,-11275,-201,-388,-285,-208,-29,0,0,7,
利润总额(万元),31051,-3816,403,-2507,628,242,3459,1087,1774,485,94458,-108654,-33764,-21475,9400,9834,7718,4360,2199,1877,639,213,
净利润(万元),25860,-3715,317,-2636,513,61,3264,1071,1774,485,94435,-107912,-31912,-20743,7927,7823,5732,3204,1518,1013,407,150,
净利润(扣除非经常性损益后)(万元),25254,-2582,-429,-2535,199,122,108,-193,-260,-475,-4765,-84522,-31042,-20788,7945,7821,5708,3443,1740,0,0,--,
经营活动产生的现金流量净额(万元),-13746,-3129,4554,791,-9244,-252,593,126,-222,-5341,-4116,-23,5628,-2867,21718,10121,18983,9073,346,954,0,--,
现金及现金等价物净增加额(万元),48781,-3191,5495,-292,-1216,-224,634,1975,98,-4321,6237,-51,742,-4592,-4371,-536,-4694,-19649,33895,-897,0,--,
总资产(万元),195357,10726,12577,28819,12461,5447,5499,5146,3172,3406,7400,87183,149202,183951,190244,175204,142013,127559,78888,26784,15674,13183,
流动资产(万元),186371,9197,11024,27518,12321,5391,5448,5091,2649,2866,6538,24677,30708,44541,37408,34556,26797,--,0,0,0,5233,
总负债(万元),98874,6810,4769,21338,9116,5249,5361,8153,7290,9299,13620,190911,102838,104044,87135,78564,81799,74375,29814,17892,8786,6701,
流动负债(万元),98874,5513,4425,21032,8856,5015,5170,8018,7290,9299,13555,190911,90361,92527,63155,54619,41317,--,0,0,0,5401,
股东权益不含少数股东权益(万元),96345,4047,7763,7446,3295,198,138,-3047,-4118,-5893,-6221,-106024,43849,75761,98022,91723,55922,50182,47878,7902,6889,6482,
净资产收益率加权(%),18.45,-62.91,4,-40.32,112.84,--,--,--,--,--,--,-207.25,-53.36,-23.67,8.35,12.26,10.73,6.48,6.97,13.7,6.08,5.68,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
