报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.08,0.16,0.95,1.83,1.69,1.45,1.13,0.76,0.74,
每股净资产(元),--,--,--,--,5.64,4.43,3.27,1.79,4.01,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.04,2.18,1.23,-0.03,1.66,
主营业务收入(万元),19654,24458,24202,21805,17023,14138,11523,7697,5698,
主营业务利润(万元),11251,12146,16529,15632,12357,10730,8384,5548,4140,
营业利润(万元),1998,2241,8512,6829,6050,5433,4044,2620,2320,
投资收益(万元),937,1511,1454,320,414,238,12,44,77,
营业外收支净额(万元),-15,-13,209,2308,2185,1693,1116,834,236,
利润总额(万元),1983,2228,8722,9137,8235,7126,5160,3453,2556,
净利润(万元),2012,2604,7972,7886,7097,6093,4393,2949,2224,
净利润(扣除非经常性损益后)(万元),738,553,5819,7530,6361,5769,4432,2918,2158,
经营活动产生的现金流量净额(万元),5242,-4908,903,6345,4364,9160,5148,-103,1657,
现金及现金等价物净增加额(万元),-4461,-35033,37587,-3745,2028,6857,6405,1946,-1014,
总资产(万元),78349,79068,76762,69386,31294,25216,16775,8495,5006,
流动资产(万元),52070,70541,72885,65724,28060,22255,14722,7334,4208,
总负债(万元),11542,10545,8622,7334,7603,6622,3020,1533,993,
流动负债(万元),10740,9699,7890,6747,7214,6351,2753,1409,993,
股东权益不含少数股东权益(万元),66973,68538,68144,62051,23691,18594,13755,6962,4013,
净资产收益率加权(%),2.99,3.84,12.37,27.99,34.38,38.59,49.31,53.73,77.26,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
