报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1.01,0.78,0.69,0.68,0.77,0.75,0.71,0.4,0.75,
每股净资产(元),--,--,--,--,--,4.68,4.23,3.67,3.2,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.6,0.83,1.15,-0.46,
主营业务收入(万元),130884,89047,71094,67295,69566,65848,68590,57471,50658,
主营业务利润(万元),54580,34790,25657,24970,25328,20365,17852,13931,15935,
营业利润(万元),23032,12683,10687,9342,9368,7502,7070,3729,7724,
投资收益(万元),302,249,1980,179,21,11,40,24,31,
营业外收支净额(万元),-842,-811,-338,403,-31,483,311,443,17,
利润总额(万元),22190,11872,10349,9745,9337,7985,7381,4172,7741,
净利润(万元),17033,9368,8312,7612,6894,6770,6366,3578,6757,
净利润(扣除非经常性损益后)(万元),16833,9518,5963,7257,6896,6344,6047,3135,6818,
经营活动产生的现金流量净额(万元),24677,19184,1810,768,9488,14400,7499,10334,-4107,
现金及现金等价物净增加额(万元),18568,-3265,4262,4200,1709,-279,-544,1497,-1511,
总资产(万元),348484,306677,201337,189352,147830,115047,100889,82538,72408,
流动资产(万元),123050,96637,78458,70337,51098,36903,37287,34371,35436,
总负债(万元),245613,214381,114093,106650,102061,71834,62278,48857,42227,
流动负债(万元),159314,126104,63212,64883,64462,46758,48566,41296,31755,
股东权益不含少数股东权益(万元),99580,89104,85718,81007,44053,42109,38039,33023,29444,
净资产收益率加权(%),18.02,10.78,10.01,10.8,15.95,17.28,18.03,11.46,25.98,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
