报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.05,0.04,0.03,0.02,-0.3,0.05,0.06,0.17,0.37,0.4,0.29,0.28,0.19,
每股净资产(元),--,--,--,--,--,--,--,--,4.19,3.83,0,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.06,0.7,0.52,0.75,0.46,
主营业务收入(万元),165288,163497,165849,154331,149501,176565,184988,168074,237152,220962,179510,176785,143031,
主营业务利润(万元),40264,41920,39559,33033,29482,35107,32763,35398,54518,53139,39630,36220,27143,
营业利润(万元),3802,3225,3247,-2770,-13989,-5795,-316,3544,16334,16683,9978,7980,10054,
投资收益(万元),8208,6702,4925,8859,4184,1711,-431,649,-1461,-793,297,-327,1411,
营业外收支净额(万元),-128,215,282,4700,2633,7781,2919,3535,2954,1302,1130,1396,--,
利润总额(万元),3674,3440,3529,1930,-11355,1986,2603,7079,19288,17985,11108,9376,9409,
净利润(万元),1973,1451,1061,730,-11992,2025,2386,6855,14928,12919,8523,7515,5142,
净利润(扣除非经常性损益后)(万元),-1195,-2172,-2776,-8837,-14803,-7388,-1176,2137,12327,12023,7574,6368,4452,
经营活动产生的现金流量净额(万元),13222,12451,18966,3598,-9309,15253,13905,6731,2382,27910,15693,20363,12546,
现金及现金等价物净增加额(万元),9775,-3613,6976,-994,-3975,-2772,-543,-12170,-6668,18621,367,6057,-975,
总资产(万元),387517,382139,379193,385189,398055,392080,376256,326738,362269,326464,238078,220940,172037,
流动资产(万元),168112,166531,178518,183953,183138,172888,160554,155531,182353,187283,123099,120414,90915,
总负债(万元),206928,204505,205461,212411,225454,208047,191395,143333,175412,155178,163285,163232,119122,
流动负债(万元),163422,184740,162617,152686,164517,146020,169358,122883,153092,133608,132637,147320,99126,
股东权益不含少数股东权益(万元),165022,163478,160664,161044,161664,173632,172093,171093,167430,153252,59795,45004,41628,
净资产收益率加权(%),1.2,0.9,0.66,0.45,-7.16,1.17,1.39,4.05,9.31,14.93,15.73,16.95,11.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
