报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.94,0.88,1.38,1.12,0.35,--,--,--,
每股净资产(元),--,--,--,5.13,4.13,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,0.54,0.32,--,--,--,
主营业务收入(万元),57836,43903,33037,25299,17688,10681,7438,3815,
主营业务利润(万元),51890,39694,30279,22845,16413,9978,6853,3425,
营业利润(万元),16245,14392,10635,5995,1931,1690,1664,371,
投资收益(万元),-578,563,119,828,21,62,--,11,
营业外收支净额(万元),-110,-155,58,1311,529,602,975,586,
利润总额(万元),16135,14238,10693,7305,2460,2292,2639,957,
净利润(万元),13547,12674,9407,6703,2109,1914,2205,797,
净利润(扣除非经常性损益后)(万元),11709,10811,8008,4824,2811,1556,1376,290,
经营活动产生的现金流量净额(万元),15152,9345,9189,3218,1910,1569,856,-21,
现金及现金等价物净增加额(万元),30016,3039,8556,1043,6030,380,-691,-1465,
总资产(万元),104677,81875,69485,35330,30245,17644,11035,6685,
流动资产(万元),79741,56495,50936,20582,16524,6774,4831,3320,
总负债(万元),14467,6201,4565,4539,5455,8890,7105,4960,
流动负债(万元),14057,5662,3910,3677,4571,6220,5141,3758,
股东权益不含少数股东权益(万元),90211,75674,64920,30791,24087,8754,3930,1725,
净资产收益率加权(%),16.27,17.79,20.54,24.43,10.55,35.17,77.98,137.42,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
