报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1,0.93,0.67,0.39,0.71,0.67,--,0.36,-0.46,
每股净资产(元),5.63,4.63,3.26,2.63,1.88,2.76,--,0.67,0.31,
每股经营活动产生的现金流量净额(元),1.43,0.81,-0.14,--,--,--,--,0.03,0.33,
主营业务收入(万元),78917,72166,60488,40158,40055,36010,31919,22580,20849,
主营业务利润(万元),21421,19349,15674,10831,10882,9360,8114,5542,4370,
营业利润(万元),7099,6544,4504,1670,1977,1075,462,381,-1046,
投资收益(万元),--,-35,-4,2,3,-11,3,4,5,
营业外收支净额(万元),210,10,31,1010,934,563,594,320,657,
利润总额(万元),7310,6554,4535,2681,2911,1638,1056,701,-389,
净利润(万元),6401,5803,4105,2264,2703,1348,892,645,-418,
净利润(扣除非经常性损益后)(万元),5378,4944,3364,1404,1773,756,--,320,-1075,
经营活动产生的现金流量净额(万元),9157,5211,-853,3172,967,2899,330,52,591,
现金及现金等价物净增加额(万元),3660,2632,-1632,4977,1298,-363,-543,444,839,
总资产(万元),73883,68054,60703,48052,33843,27631,27134,20128,18830,
流动资产(万元),58958,55292,50087,38448,26217,20583,20044,14181,13662,
总负债(万元),37713,38280,40749,31992,23489,21336,25006,18931,18278,
流动负债(万元),34792,35127,38042,28904,22443,19780,22953,17858,17541,
股东权益不含少数股东权益(万元),36169,29774,19954,16060,10354,6295,2128,1197,552,
净资产收益率加权(%),19.41,23.27,22.41,18.39,35.14,36.38,--,73.77,-54.93,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
