报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.34,0.16,0.11,0.09,0.11,0.21,0.26,0.25,0.23,0.44,0.44,-0.3,0.04,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.31,1.08,0.64,0.38,1.04,1.51,2.76,2.99,3.1,2.91,3.22,2.96,3.89,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-3.63,-1.46,0.05,-0.51,0.13,-0.05,0.4,0.63,0.63,0.31,0.62,0.31,0.15,0.14,--,--,
主营业务收入(万元),1028921,882131,754877,764592,586443,568186,529304,367382,238170,301840,250015,261065,129724,123938,217030,245138,211951,113252,100274,76196,56929,27753,21416,13916,
主营业务利润(万元),152128,133293,65844,55330,62763,72742,89217,75677,45307,80194,66988,29496,-5854,-16802,7880,16858,23335,17516,17222,19818,17218,5470,4244,2251,
营业利润(万元),57415,47111,29954,22364,27375,38464,54337,48405,31633,61213,58816,-19891,-40118,-48905,-13503,2818,13390,12242,14862,17306,14484,4475,3491,1680,
投资收益(万元),16712,3875,232,3796,6687,2353,346,932,1405,109,1163,7133,--,-1316,-1203,-199,-80,--,--,250,0,2224,1959,1403,
营业外收支净额(万元),-519,-1329,-4690,804,-1882,-1478,402,-882,-674,-2327,-238,-564,41169,-32499,53,6,-123,78,59,23,491,-3,-0,0,
利润总额(万元),56896,45782,25265,23168,25493,36986,54739,47523,30958,58886,58579,-20455,1051,-82147,-14233,2633,13227,12321,14921,18780,16094,6697,5450,3083,
净利润(万元),34451,16206,10536,9237,11249,20642,26403,24660,23463,44098,43937,-29739,2275,-67295,-12107,2153,10115,10222,13973,14700,13592,6026,4641,2656,
净利润(扣除非经常性损益后)(万元),32165,12811,13824,9052,12974,21587,26178,25275,21758,45844,34790,-51089,-38567,-70323,-12580,2147,10004,10144,13914,13249,11984,--,--,--,
经营活动产生的现金流量净额(万元),-330718,209528,155513,-246812,-179751,-236310,-108785,10359,-363391,-146483,4839,-50932,7198,-2518,21262,33765,34010,16520,33174,16645,5967,4243,--,--,
现金及现金等价物净增加额(万元),-21518,22418,-197894,184961,-12028,-145687,191884,17173,-20426,56221,-9961,35467,493,1939,-7102,-53109,5916,15086,14810,-46168,71612,485,--,--,
总资产(万元),5601944,4887834,4339490,4252536,3476090,3081763,2729893,2155854,1763438,1113781,723585,480541,393233,422356,458969,419920,399402,290206,253108,217002,177166,88720,46686,42403,
流动资产(万元),5439325,4738713,4259403,4170214,3397535,3009281,2651084,2079204,1751108,1104679,715478,471249,49745,47602,119238,133891,168594,94622,72774,54708,100222,16870,11254,8705,
总负债(万元),5132380,4598948,4077425,3997598,3235013,2856534,2527464,1982695,1623114,998728,654289,434707,325037,332100,286584,234044,209343,113972,72315,51194,16867,14910,10337,10696,
流动负债(万元),4748012,4002052,3467505,2969113,2784742,2500524,2263291,1820265,1425614,856414,498182,306520,313896,314220,274584,192188,167487,105672,71900,48917,14128,12310,10337,10696,
股东权益不含少数股东权益(万元),274215,243719,233154,222618,213619,202370,182628,156226,131565,108103,64004,38242,55862,80964,148242,160348,166371,156073,172663,158858,160299,73811,36349,31708,
净资产收益率加权(%),13.31,6.32,4.62,4.23,5.41,10.68,15.58,17.14,19.58,51.25,72.83,-57.45,4.16,-58.72,-7.85,1.32,5.79,5.75,8.43,8.77,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
