报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.03,0.04,0.29,0.13,0.14,0.1,0.1,0.07,0.07,0.04,0.06,0.04,0.04,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,4.1,3.06,3,2.95,1.95,1.93,1.1,1.08,1.02,0.95,0.85,1.49,1.77,2.12,2.11,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-1.08,-0.15,0.01,-0.18,-0.36,0.05,0.22,-0.16,0.28,0.08,-0.06,-0,-0.14,-0.05,--,--,--,
主营业务收入(万元),1140955,926467,897573,867363,742491,708063,619836,461686,408232,253185,188626,73005,51941,46686,37521,28238,12776,10761,10770,15929,14340,18410,21064,17813,13101,
主营业务利润(万元),38116,58646,47928,54175,55411,48455,29958,27457,25758,25636,20512,8017,7080,8834,9160,7777,5334,246,491,2694,3419,3284,3952,3313,1927,
营业利润(万元),2184,8431,23591,12650,12829,11104,5251,3377,2498,1352,2865,1813,-1042,2586,3254,2222,2675,-8623,-6194,-1940,355,997,3982,3320,1929,
投资收益(万元),25892,930,22948,1240,844,879,4365,282,29,13,301,1803,18,-909,-937,-20,32,19,128,336,11,14,45,27,47,
营业外收支净额(万元),1193,1028,846,4329,3321,2048,5400,669,978,2938,164,--,--,-2,-26,-12,-7,-422,-27,-297,-12,--,70,0,0,
利润总额(万元),3376,9459,24438,16978,16151,13152,10652,4046,3476,4290,3029,1735,2696,1728,2291,2201,2800,-9003,-6064,-1828,391,1412,4097,3344,1973,
净利润(万元),2312,3396,17931,8010,8539,5641,5218,2501,2347,1415,1665,1116,1062,570,1058,1552,2307,-9003,-6064,-1828,334,1202,3546,3344,1973,
净利润(扣除非经常性损益后)(万元),-25088,890,-7135,4938,6525,3871,871,2017,1764,-665,1289,-426,-2131,402,915,1553,2101,-7756,-6143,-1604,309,--,--,--,--,
经营活动产生的现金流量净额(万元),-77432,-46487,16832,32229,63310,-35430,15042,-3657,-35958,-4957,257,-4719,-9483,1085,4957,-3498,6401,1759,-1401,-67,-2507,-902,--,--,--,
现金及现金等价物净增加额(万元),-120524,-28846,29561,69095,34725,-51207,-4475,87510,-22109,-9205,49582,-2791,6768,-2157,-1027,3202,5895,-2904,-295,-1584,-4323,8194,--,--,--,
总资产(万元),933077,874011,816795,775764,648780,617683,550735,359048,238902,234925,186273,113949,98602,79767,64516,52668,35740,28852,48328,53736,56757,57801,48954,34601,32292,
流动资产(万元),758654,636270,558090,524560,442368,486448,465241,309921,188228,199432,155274,85467,71077,52501,46934,38849,22058,0,0,0,0,44158,36416,21877,19000,
总负债(万元),542025,482553,470853,451346,360283,340002,317058,144100,127147,125845,79635,53242,41042,48749,34552,24727,11450,9778,14721,13978,20017,21238,29215,16457,14424,
流动负债(万元),509771,446498,401083,383115,350747,332346,313200,140425,124677,123459,75521,50073,38835,47459,34037,24727,11450,0,0,0,0,21231,27808,11557,9524,
股东权益不含少数股东权益(万元),332330,332247,325359,307405,261837,255389,214377,211682,101916,99784,98327,50679,50147,24841,24271,22933,21381,19074,33607,39758,36740,36563,19739,18144,17868,
净资产收益率加权(%),0.7,1.04,5.66,2.9,3.28,2.46,2.45,2.23,2.33,1.43,3.02,2.2,2.48,2.32,4.51,7,11.41,-38.67,-16.63,-5.1,0.91,4.08,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
