报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.52,0.68,0.62,0.66,0.71,0.65,0.63,0.57,--,
每股净资产(元),--,--,--,--,3.98,3.35,2.74,2.15,12.13,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.62,0.37,0.22,0.24,--,
主营业务收入(万元),76242,63020,34402,29028,27413,23901,23552,20432,16693,
主营业务利润(万元),27798,25546,14060,12099,11279,9348,9313,8459,6969,
营业利润(万元),9142,8332,7108,6441,6236,5689,5947,5600,4633,
投资收益(万元),93,239,371,29,--,--,--,--,12,
营业外收支净额(万元),85,337,329,706,339,359,80,270,-8,
利润总额(万元),9227,8668,7437,7147,6575,6048,6028,5870,4625,
净利润(万元),7417,6790,6223,5784,5300,4908,4728,4270,3468,
净利润(扣除非经常性损益后)(万元),6690,6003,5458,5162,5024,4606,4661,4069,3456,
经营活动产生的现金流量净额(万元),9178,-75,-127,3418,4614,2788,1676,1833,3813,
现金及现金等价物净增加额(万元),5002,3853,-4386,6602,1216,2308,-508,-2413,1920,
总资产(万元),143013,134067,73576,65767,38799,30832,24580,22087,20736,
流动资产(万元),104653,95974,55800,50131,27291,22444,16651,14776,14428,
总负债(万元),59052,60105,10163,8105,8787,5574,3911,5808,8328,
流动负债(万元),41769,40886,10163,8055,6884,5446,3708,5342,7706,
股东权益不含少数股东权益(万元),79247,70210,63077,57662,29857,25111,20544,16159,12131,
净资产收益率加权(%),10.03,10.23,10.33,13.2,19.34,21.55,25.83,32.78,28.48,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
