报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.06,0.07,0.09,-0.19,0.03,-0.13,0.02,0.02,0.03,0.26,-0.37,-0.23,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.32,0.29,0.03,0.4,0.63,0.59,0.5,1.22,1.6,1.31,1.42,2.34,1.83,1.69,1.7,1.59,1.58,1.83,1.95,2.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.07,0.13,-0.26,0.09,0.33,-0.04,0.18,-0.01,0.29,-0.08,-0.01,-0.39,1.56,0.59,--,--,--,--,--,--,
主营业务收入(万元),560009,614569,577055,480150,463812,514655,569012,504879,468388,467489,410554,320675,372688,202300,144260,103186,80127,67152,64847,82499,539097,424881,369023,264746,222589,245459,313595,--,
主营业务利润(万元),68943,69202,78158,65611,75055,79846,70575,61536,51498,58420,49302,27684,36811,16696,12297,9919,12203,11839,10349,11193,115836,79418,14677,-11241,-30298,-13249,18088,--,
营业利润(万元),33627,30871,36796,-15675,11616,1420,6225,8399,10471,19951,-33116,-52046,11137,29393,-30338,-19793,-2769,-15409,-98810,-16304,56659,33492,16333,-5169,-26091,0,19759,--,
投资收益(万元),5274,2219,44650,1325,504,233,345,205,2256,3012,-37767,-27386,2750,-23865,-47619,-23444,15107,20074,17772,41389,411,-529,1358,1574,611,2346,2437,--,
营业外收支净额(万元),679,4441,8248,23174,14143,2533,6249,3155,-249,16899,-67,30344,--,187,-526,75,-421,-1446,-195,-130,382,0,0,0,0,6948,4202,--,
利润总额(万元),34305,35312,45044,7499,25759,3953,12474,11553,10222,36849,-33182,-21702,12689,5715,-78483,-42911,11919,3265,-81113,24960,57519,52314,33700,6724,-24860,2709,26398,--,
净利润(万元),6066,8076,10071,-20842,3575,-14301,1767,2293,3105,28131,-39873,-24961,7324,8502,-75251,-38537,10807,1093,-82504,24985,22118,18895,12441,1090,-25410,245,15151,--,
净利润(扣除非经常性损益后)(万元),1149,5766,-57704,-42477,-6585,-15796,-1591,535,2231,9265,-40236,-56257,3370,-42790,-77701,-39112,1077,-20543,-1457,12871,21884,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),64134,172512,53098,48023,-49242,49233,35410,24917,-7591,14090,-27634,9846,35514,-3856,19700,-1379,31502,-8657,-1408,-42454,151816,56883,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),56534,102657,-166937,71553,-107807,105212,52621,39774,26643,2662,4407,-9141,33372,-6459,9367,9797,18031,-5280,-26559,48831,138515,30064,--,--,--,--,--,--,
总资产(万元),602400,569371,594924,1137017,1004220,929007,756042,726102,541792,492458,481703,424081,456438,380056,409322,436679,469541,417667,486675,547301,962572,682518,684436,623343,587295,578518,560760,502024,
流动资产(万元),464724,409706,443128,847673,775102,756757,594406,575883,426312,406263,363706,277575,282728,213843,200163,178327,162560,--,--,0,0,512396,565640,322983,307153,315542,350418,336992,
总负债(万元),507288,486787,508137,1070293,933801,862922,681681,663307,488541,446611,467011,368601,376583,311919,351102,299298,288862,270616,325575,288361,727976,446473,449919,412114,359438,338728,339665,372266,
流动负债(万元),483035,303638,332204,853696,786338,824341,662454,633761,479740,441008,461343,336882,369110,311487,343555,279158,271138,--,--,0,0,289513,327076,295790,270351,256527,249531,239495,
股东权益不含少数股东权益(万元),42097,35583,27425,7228,26294,24816,40057,36999,34705,31601,3571,43444,68483,63912,54412,132811,175237,142627,155085,256029,177989,164442,165574,154184,153445,177388,161269,116324,
净资产收益率加权(%),15.53,25.63,13.87,-124.28,13.99,-42.21,4.67,6.4,9.37,159.96,-169.62,-44.52,11.28,14.49,-79.06,-24.71,7.3,0.78,-42.04,13.05,13.21,12.13,--,0,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
