报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),1.48,1.42,1.28,1.04,0.98,1.07,0.95,0.96,
每股净资产(元),10.12,9.06,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),-7.54,-11.18,9.17,8.16,10.86,--,--,--,
主营业务收入(万元),1701694,1394083,1212756,1004028,833665,641609,514691,420830,
主营业务利润(万元),648426,563740,501192,427026,352293,314016,284063,228063,
营业利润(万元),648426,563740,501192,427026,352293,314016,284063,228063,
投资收益(万元),199916,40692,-14938,19687,39921,15696,12819,17037,
营业外收支净额(万元),-3384,-3212,-4173,-1555,2091,-2769,1667,20788,
利润总额(万元),645042,560528,497019,425472,354384,311247,285731,248850,
净利润(万元),508025,447861,393071,319008,273202,243092,219339,191301,
净利润(扣除非经常性损益后)(万元),508449,446362,392429,320353,276389,245302,218966,176189,
经营活动产生的现金流量净额(万元),-2578857,-3826221,2823839,2514135,3344631,-1161501,1328628,3816766,
现金及现金等价物净增加额(万元),758675,-999179,588648,402878,572773,-1373929,-118876,455961,
总资产(万元),60199774,52662969,47054409,38350545,28536618,21607330,19336036,16259567,
流动资产(万元),--,--,--,--,--,--,--,--,
总负债(万元),56016451,49484854,44654755,36314341,26754978,20294680,18410847,15506221,
流动负债(万元),--,--,--,--,--,--,--,--,
股东权益不含少数股东权益(万元),4063270,3099577,2328405,1993964,1759571,1293234,905122,734609,
净资产收益率加权(%),15.61,16.91,18.25,17,18.73,--,26.53,29.48,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
