报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.39,0.54,0.52,0.55,0.41,0.62,0.52,1.01,0.84,1.1,1.67,1.24,0.7,0.96,
每股净资产(元),--,--,--,--,--,--,--,--,8.21,11.56,16.19,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.39,0.76,1.26,1.21,0.82,0.45,
主营业务收入(万元),253152,236151,196424,169249,157774,130852,109003,88643,75064,64071,55160,48431,40440,32690,
主营业务利润(万元),158486,143119,112943,115358,98714,77703,62639,53898,46958,40044,33487,25303,18645,13469,
营业利润(万元),38061,50095,49370,45830,33272,24080,20930,20025,16878,14423,10866,8032,5665,3640,
投资收益(万元),898,849,2411,3859,1848,2811,1117,0,--,--,0,3,--,--,
营业外收支净额(万元),-173,-99,-198,2509,918,746,868,1256,638,892,608,513,-479,8,
利润总额(万元),37888,49996,49172,48339,34190,24826,21798,21281,17515,15315,11475,8545,5186,3648,
净利润(万元),31773,43565,42012,41437,29671,22456,18770,18151,15054,13151,10035,7438,4227,3188,
净利润(扣除非经常性损益后)(万元),29459,41718,32999,36727,28896,21878,17982,17083,14511,12393,9519,6935,3583,1651,
经营活动产生的现金流量净额(万元),25116,32678,36991,33828,19225,10060,11095,14238,7056,9172,10089,7286,4935,1791,
现金及现金等价物净增加额(万元),-10898,536,62902,15635,-9864,-9056,-57964,1183,-15849,-5526,105926,446,-452,667,
总资产(万元),550658,524434,485609,422541,333403,230637,198099,173712,156973,148219,140360,31492,29774,29165,
流动资产(万元),269974,239608,247396,220121,128739,146320,136460,132153,119256,127170,124464,15906,16682,17388,
总负债(万元),137209,129346,112575,80123,122448,40763,23804,15041,9254,9553,10846,14253,16717,15293,
流动负债(万元),107320,89007,109816,75370,116751,36492,18889,10978,8550,9008,10307,14086,16606,15278,
股东权益不含少数股东权益(万元),406584,390300,370713,339467,206113,184878,168441,158671,147719,138666,129515,17240,11901,12890,
净资产收益率加权(%),7.99,11.38,11.87,16.2,15.13,12.81,11.69,11.94,10.59,9.86,49.06,52.96,28.72,26.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
