报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.03,-0.48,0.05,0.03,-0.11,0.01,-0.04,0.03,0.03,0.32,0.24,0.47,1.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,0.75,--,1.39,1.33,1.3,0.91,0.13,-0.5,-2.31,-2.47,-2.58,-2.77,-0.29,0.39,1.22,1.22,2.41,2.27,4.38,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.24,-0.47,0.64,0.65,0.03,0.01,-0.01,0.01,0,0,-0.02,0.06,0.11,0.21,--,--,--,--,--,
主营业务收入(万元),16317,11879,12847,15617,23948,19315,9951,4856,39443,29494,44225,37460,21171,14972,12351,13654,13041,13688,18764,27892,21651,33331,32293,22641,34524,23800,10040,
主营业务利润(万元),5522,5260,3274,1842,-886,760,1116,621,5460,9365,9645,7784,2355,1259,1152,1940,2016,2620,2207,5655,4072,7152,4319,3470,3580,2691,--,
营业利润(万元),2074,-14181,2188,1519,-4156,-68,-1404,1035,2104,9454,7609,2979,-2139,1169,620,966,-14316,-6405,-4499,-1021,-8385,786,4409,3577,3623,2708,--,
投资收益(万元),1131,-30,2485,2437,--,2118,--,1911,--,2572,411,0,-8,0,-18,151,-641,-378,-750,-754,-1753,-104,1145,486,11,63,--,
营业外收支净额(万元),-7,0,78,208,641,788,302,-2,14,-210,-164,5597,30446,-764,-606,437,-22680,-3733,-4303,2800,69,--,0,0,--,--,--,
利润总额(万元),2067,-14181,2266,1727,-3515,719,-1102,1033,2118,9244,7445,8576,28307,405,-4,1554,-37637,-10516,-9552,1025,-10069,3472,6498,4550,3610,2770,--,
净利润(万元),1002,-14747,1616,1044,-3539,303,-1203,500,472,4892,3782,7226,28018,376,64,1219,-37462,-10308,-9597,103,-10302,2433,4432,3877,2422,1856,1099,
净利润(扣除非经常性损益后)(万元),633,-14757,-957,-1389,-4116,-323,-1505,-1010,469,3106,3819,4541,-2429,-1363,-1533,-1294,-14800,-6576,-5326,-2730,-10302,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),4975,-6789,8441,71064,-71960,-26991,-19616,-2091,-3787,-7306,9922,10058,505,172,-188,123,69,65,-376,977,1655,3199,--,--,--,--,--,
现金及现金等价物净增加额(万元),3506,900,-2144,-81934,-91731,108907,-3790,65349,-3718,6024,2039,1191,457,-80,-300,545,-721,-714,-1385,56,-775,4937,--,--,--,--,--,
总资产(万元),53733,74816,92167,149412,253778,250489,119554,102050,81731,80491,67492,67655,11257,15968,16235,21346,22720,42192,52093,60862,64766,191982,164700,56527,37438,32267,--,
流动资产(万元),31915,52984,56345,126680,237136,233838,110007,100047,79381,78419,62424,63708,7889,9345,9186,9654,9334,24520,0,0,0,160455,133451,28980,23231,27186,--,
总负债(万元),30196,55317,58609,118722,222708,216515,87182,72890,47309,47556,45333,59322,15415,48154,50904,57310,61942,44271,41739,37868,42339,146072,121773,22944,22589,21053,--,
流动负债(万元),29181,54164,47484,108199,87367,87566,87100,72808,47227,47207,41777,58940,15025,47913,50663,57069,61701,44031,0,0,0,131073,107784,21384,19817,17537,--,
股东权益不含少数股东权益(万元),15981,13061,26349,22105,20650,23270,21691,21556,20556,20084,14140,2038,-7670,-35696,-38147,-39869,-42887,-4485,6051,18911,18873,37269,35095,30671,11945,10480,9338,
净资产收益率加权(%),7.41,-77.72,6.99,4.88,-16.12,1.39,-5.74,2.38,2.32,31.6,56.07,236.6,0,0,0,0,0,--,-89.25,0.54,0,--,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
