报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.2,0.13,0.08,0.28,0.57,0.55,0.49,0.83,0.37,0.47,0.3,0.26,0.33,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.85,4.28,3.2,2.87,2.82,2.75,2.7,2.62,2.53,2.31,1.77,1.52,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.48,0.54,1.25,0.46,0.51,0.54,0.59,0.55,0.52,0.56,0.99,0.72,0,
主营业务收入(万元),1843836,1269517,1222068,1111334,1087322,1296386,1007084,1008158,309905,260386,185070,169640,164496,152646,154194,138368,119099,111012,110668,116833,122736,
主营业务利润(万元),287954,117462,62861,215226,347451,375842,322276,255128,59301,45155,23393,28223,30031,28535,24374,28993,26667,21443,25592,30160,36314,
营业利润(万元),173907,80982,28732,191399,351687,368923,318389,227445,34860,29992,20706,18435,23266,18811,16680,21358,18707,13069,18189,19084,22176,
投资收益(万元),134979,157483,115487,126452,146841,159266,118478,100471,13206,15004,12270,3031,807,1050,1318,102,0,0,0,0,0,
营业外收支净额(万元),-1359,1123,3566,14305,9263,14444,2541,3103,2464,2519,1302,391,1128,-921,-166,-297,-262,-163,-289,0,0,
利润总额(万元),172547,82106,32298,205704,360950,383367,320930,230547,37325,32512,22008,18826,24394,19725,19468,21164,18445,12906,17900,17278,19415,
净利润(万元),136213,89165,53413,168554,261496,255090,219637,161486,28744,26869,17389,14792,18948,13627,13371,15066,12347,8579,11803,10231,12984,
净利润(扣除非经常性损益后)(万元),130917,83328,45859,130810,256946,234433,217760,65206,26953,24980,11150,13610,18195,13832,13349,15059,12523,8688,0,0,0,
经营活动产生的现金流量净额(万元),422334,245528,172867,329685,427595,512601,381900,313117,38025,35513,71605,26153,29498,31228,33638,31753,29758,32110,46696,0,0,
现金及现金等价物净增加额(万元),-307607,145315,154386,12530,-96697,115501,120777,-148866,87082,53848,-7942,10116,5222,1224,1591,665,-42719,46984,9779,0,0,
总资产(万元),7655708,6848985,6102418,5387146,3877681,4001431,3089151,2860175,1135330,924437,748794,500554,293954,194310,191655,193441,197332,209411,167963,184591,0,
流动资产(万元),835377,991076,770767,517256,481315,584092,426723,327180,227406,159186,129874,171019,77449,43101,38098,34021,28600,67855,0,0,0,
总负债(万元),4751292,4108196,3453921,2944459,1886908,2207588,1442851,1732871,768420,592155,534470,313423,123362,36614,36878,43365,52351,76777,84395,112825,0,
流动负债(万元),1732881,1753878,1928422,1576748,774381,1038119,716115,656890,387023,345721,362359,268457,102443,29716,30280,31470,42855,29945,0,0,0,
股东权益不含少数股东权益(万元),2363714,2291278,2242794,2053768,1599153,1429817,1311655,869403,303344,280701,183743,164930,161906,157695,154776,150075,144981,132634,83568,71766,0,
净资产收益率加权(%),5.67,3.92,2.41,7.95,17.27,17.87,18.94,19.93,9.83,13.32,8.98,9.06,11.55,8.63,8.74,9.56,8.49,7.09,13.18,17.05,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
