报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.72,0.77,0.74,0.7,0.66,0.54,0.22,0.16,0.16,0.13,0.12,0.14,0.45,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.06,3,2.9,2.82,5.37,4.89,4.55,4.22,3.61,3.2,3.64,5.46,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.43,0.32,0.36,0.32,0.38,0.82,1.1,0.9,0.57,0.07,0.23,1.12,0.44,--,--,
主营业务收入(万元),2196969,1908973,1820009,1699959,1583011,1233844,136545,136805,139496,114643,101649,102337,131801,116794,97255,83014,61279,58347,42161,26028,13407,1693,662,
主营业务利润(万元),854977,765496,694170,649535,628457,485990,57523,48363,40591,29067,22862,26683,39602,30967,28887,26582,21877,21829,15277,9570,5420,--,--,
营业利润(万元),417922,455517,436046,407242,393652,312643,18286,13997,13669,10301,8470,12359,21118,14794,14751,15485,12525,12300,8389,5358,3975,--,--,
投资收益(万元),7065,16099,1284,4025,240,133,482,133,133,148,133,201,1196,98,101,14,41,45,15,4,0,--,--,
营业外收支净额(万元),4499,2261,3501,3306,5767,10063,-815,-659,-723,-481,124,--,--,-431,-526,-490,-118,-149,-111,83,0,--,--,
利润总额(万元),422421,457778,439547,410547,399419,322706,17470,13339,12946,9820,8594,11743,20603,14461,14326,15009,12464,12205,8293,5445,3933,--,--,
净利润(万元),321052,345477,332887,312265,295313,237477,14173,10454,10301,8615,7920,8756,14668,9774,10543,10422,8740,8584,6876,3372,2618,213,59,
净利润(扣除非经常性损益后)(万元),301270,326778,328840,306713,290755,224116,13894,10393,10308,8399,6389,9172,13512,10061,10896,10750,8808,8492,6870,3209,--,--,--,
经营活动产生的现金流量净额(万元),346234,241943,287957,292778,278716,192341,45798,36595,27589,20974,23396,20681,12162,19496,26026,21308,12109,1500,3776,10830,2280,--,--,
现金及现金等价物净增加额(万元),-791,225765,-99341,86666,60559,158353,35747,30095,6951,10250,13848,-40398,13939,37251,12778,1206,17051,-10,-25443,42949,2199,--,--,
总资产(万元),2891572,2959145,2509830,2437679,2344174,1853043,331449,295051,265398,241025,224525,230737,240901,241858,181306,161898,125700,101502,97023,78348,17735,--,--,
流动资产(万元),2091982,2176752,1764137,1875313,1885516,1437133,228237,185585,147874,131656,113045,101765,146291,149415,98134,78548,67419,--,0,0,8726,--,--,
总负债(万元),1505441,1649651,1392096,1426776,1508803,1142599,109762,84794,62648,42458,32476,42981,62322,121506,69636,58850,47942,32838,37057,25343,10048,--,--,
流动负债(万元),1202907,1288551,1244682,1211628,1251589,862622,109622,84654,62508,42318,32336,42841,62182,78241,69576,58810,42914,--,0,0,7848,--,--,
股东权益不含少数股东权益(万元),1360170,1295805,1117734,1004401,828917,704085,215867,204927,197706,193870,187195,182508,173752,115668,107787,99939,77088,68348,59764,52779,7687,1377,1359,
净资产收益率加权(%),24.44,28.7,32.51,34.64,40.02,40.63,6.74,5.19,5.28,4.52,4.28,5.04,10.94,8.77,10.13,10.99,12.02,13.4,12.23,11.15,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
