报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.23,0.04,0.21,0.23,0.18,0.68,0.6,0.49,0.34,0.41,0.78,0.61,0.58,0.31,
每股净资产(元),--,--,--,--,--,6.7,3.97,3.33,2.88,3.9,7.18,2.72,1.91,1.08,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.94,-0.04,0.15,-0.21,-0.16,0.64,-0.76,0.4,0.42,
主营业务收入(万元),207950,241328,194222,165530,193500,231905,185466,146097,102981,71304,52462,34911,18825,11130,
主营业务利润(万元),47432,57066,50755,41606,43566,54024,38406,34556,24426,18227,11599,7814,4414,2115,
营业利润(万元),15737,4224,15089,15566,-21507,18401,14429,12075,9496,6690,5095,3517,2300,1057,
投资收益(万元),2045,9320,4809,12449,514,1070,277,225,70,--,0,-160,-15,--,
营业外收支净额(万元),889,252,768,1605,33006,2797,1255,970,336,693,498,168,--,11,
利润总额(万元),16626,4476,15857,17170,11499,21198,15684,13046,9832,7382,5593,3684,2351,1067,
净利润(万元),14881,2644,13865,15338,11121,18368,14566,11644,8255,6486,4947,3150,2027,936,
净利润(扣除非经常性损益后)(万元),13146,12314,7989,528,7940,15515,13280,10756,7966,5840,4510,3007,1984,676,
经营活动产生的现金流量净额(万元),-12008,1329,-21537,-13713,9903,-25909,-953,3678,-5001,-2489,5096,-4540,2060,1276,
现金及现金等价物净增加额(万元),-4327,-52434,14117,-19495,82667,-9420,2047,13343,-4780,-9211,36524,491,5195,1051,
总资产(万元),631399,607845,581941,546878,472962,409049,255310,212749,152686,126411,95011,39899,24323,9842,
流动资产(万元),419593,414888,441688,400090,397234,330262,230018,201299,143077,121218,91014,36074,23225,8963,
总负债(万元),298112,280268,270159,245470,203906,219675,154293,129795,81413,64074,37551,23609,14371,6518,
流动负债(万元),297763,278969,267576,242437,197440,218251,153742,129795,81413,64074,35551,23609,14344,6518,
股东权益不含少数股东权益(万元),329391,323227,307115,298449,266641,185517,96307,80014,69060,62336,57460,16290,9952,3284,
净资产收益率加权(%),4.57,0.81,4.59,5.43,5.06,11.64,16.75,15.7,12.6,10.85,19.95,27.32,55,34.99,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
