报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.23,0.96,0.58,0.36,0.55,0.53,0,0,--,
每股净资产(元),--,--,--,--,--,2.5,1.97,1.46,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.46,-0.3,-0.54,--,
主营业务收入(万元),125203,130670,68196,41578,24752,23482,20626,16935,11700,
主营业务利润(万元),58307,68638,35802,21328,11896,10909,9358,8130,5330,
营业利润(万元),20548,40466,20421,11760,5687,5462,5272,5048,3685,
投资收益(万元),-176,214,--,--,--,--,--,--,--,
营业外收支净额(万元),150,-312,-165,48,182,331,128,35,-31,
利润总额(万元),20698,40154,20256,11808,5869,5793,5400,5083,3654,
净利润(万元),14789,31576,17366,10054,4971,4766,4600,4244,2982,
净利润(扣除非经常性损益后)(万元),13825,31488,17490,10014,4818,4485,4493,4197,3014,
经营活动产生的现金流量净额(万元),4635,-20100,-23630,-11659,-1654,-4130,-2740,-4836,2575,
现金及现金等价物净增加额(万元),24102,37784,2613,2311,908,-348,250,-1261,2520,
总资产(万元),407363,341809,161097,92866,58207,44925,31475,21285,10713,
流动资产(万元),302316,231951,100426,70091,43953,35553,23277,15559,9746,
总负债(万元),194216,145540,87556,33749,30728,22417,13733,8143,5490,
流动负债(万元),166310,136580,79826,32354,30360,22027,13324,7744,5449,
股东权益不含少数股东权益(万元),201025,187960,73483,59117,27479,22508,17742,13142,5153,
净资产收益率加权(%),7.6,21.63,26.06,20.53,19.89,23.68,29.79,46.38,81.24,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
