报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.29,0.33,0.32,0.27,0.27,0.16,0.3,0.34,0.39,0.42,0.34,0.14,0.33,--,--,--,0.38,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.05,3.45,3.06,2.72,2.46,2.26,3.84,3.53,3.47,2.95,4.33,3.97,2.86,3.44,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.44,0.54,0.34,0.41,0.36,0.38,0.61,0.61,0.45,0.46,0.71,0.43,0.48,0.64,--,--,--,
主营业务收入(万元),380656,359924,332081,303631,295255,297330,254643,247330,202334,189947,166272,150959,124173,114210,101271,91715,74798,71199,60298,45390,36657,24719,23396,20134,16869,
主营业务利润(万元),82175,84840,87737,77476,83180,56027,81995,92155,86720,82487,74788,67942,56361,50439,43632,39575,34309,35428,27565,21335,20983,15143,9185,9098,--,
营业利润(万元),85529,87920,89085,75449,75001,34493,68976,76685,84929,83038,71662,67121,55648,47333,40890,35193,30760,32608,23663,17376,18847,13244,9733,9384,--,
投资收益(万元),9888,9065,8106,4735,543,571,-3201,3221,5397,4976,3418,1622,3157,2382,2263,-4041,4966,-4141,13288,15465,7665,182,31,-13,--,
营业外收支净额(万元),-7820,-289,-241,61,-1050,724,196,277,654,6532,713,-27795,-123,-666,-143,-96,-775,-234,-979,635,1127,--,0,0,--,
利润总额(万元),77709,87631,88844,75510,73952,35217,69172,76961,85583,89570,72374,39327,55524,49056,43050,31056,34951,28233,35973,33476,27639,13497,9772,9352,--,
净利润(万元),59372,66801,66136,56243,52178,26800,50230,57940,65731,71415,57508,24001,47540,40744,36210,25337,30030,25190,33576,31650,25532,12495,9772,9350,8230,
净利润(扣除非经常性损益后)(万元),61956,62471,63843,54899,42136,23962,50070,57739,65240,65003,57072,51118,47442,41046,36317,25397,30720,25190,33313,31062,24489,--,--,--,--,
经营活动产生的现金流量净额(万元),96353,105463,108321,114063,118291,90295,92739,83574,75009,91238,57992,68582,52377,54664,48706,40358,36200,36403,35555,21484,21745,19098,--,--,--,
现金及现金等价物净增加额(万元),54666,42911,7830,-5988,-3694,-1613,-24682,-34147,64367,30583,-13460,9679,-1147,-34109,20670,5916,-20914,8296,-4725,29290,-1921,1034,--,--,--,
总资产(万元),1402181,1345344,1311688,1247988,1195502,1269756,1186132,1040253,916406,653607,579077,536075,398114,365990,348286,325065,323678,259452,260934,262358,167668,115728,64943,41660,--,
流动资产(万元),318321,399356,380206,293633,215801,244289,135272,157404,209374,114209,180315,151482,152613,138086,116724,46832,45093,0,0,0,0,33872,16623,16047,--,
总负债(万元),194279,179617,189676,175976,170008,477477,404823,305309,230287,68115,59793,73189,37136,34086,36196,37564,41577,22419,43189,63166,38936,12561,36372,19928,--,
流动负债(万元),186976,179115,189187,175340,169093,281672,170586,78447,70436,67314,49563,43781,36489,34086,36196,37564,41577,0,0,0,0,11223,7757,6928,--,
股东权益不含少数股东权益(万元),1206260,1163772,1116937,1068013,1022463,790364,779157,733466,683694,583049,516770,459302,353824,325937,306787,282546,277211,235846,216521,198498,128613,103167,28571,21733,--,
净资产收益率加权(%),5.02,5.87,6.05,5.38,5.65,3.44,6.65,8.18,10.23,12.99,11.74,5.26,14.08,12.95,12.33,9.41,11.47,11.26,15.54,19.95,0,15.35,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
