报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.34,0.36,0.37,0.33,0.28,0.33,0.41,0.42,0.37,0.2,0.35,
每股净资产(元),--,--,--,--,--,--,3.16,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),117104,119395,128887,104864,91489,85913,93381,97482,88068,74305,63934,
主营业务利润(万元),48255,48875,50538,40526,37192,35755,39344,39926,36091,27593,23096,
营业利润(万元),22974,25012,26083,18937,15183,14329,17038,17287,14889,8608,12477,
投资收益(万元),333,820,720,149,34,--,--,--,40,-114,9660,
营业外收支净额(万元),16,-736,75,413,595,630,71,276,209,-10,93,
利润总额(万元),22989,24276,26157,19351,15778,14960,17109,17563,15098,8598,12570,
净利润(万元),16645,17784,18195,14147,11369,10994,12404,12723,11127,6081,9545,
净利润(扣除非经常性损益后)(万元),12720,17063,16574,13646,10777,10448,12287,12432,10880,5417,3935,
经营活动产生的现金流量净额(万元),27378,23216,26677,30591,10894,8381,13946,15599,27296,19325,-6516,
现金及现金等价物净增加额(万元),-10877,-8013,95,30715,4755,-4661,-820,-2207,3016,1861,-2877,
总资产(万元),452599,435603,399550,369984,242982,218115,206882,185603,171377,153165,167580,
流动资产(万元),194487,190126,197256,200446,121427,109732,102936,99389,101549,99283,113796,
总负债(万元),134975,118001,94374,77522,90351,72352,109868,100933,93419,80194,100701,
流动负债(万元),100183,100254,85820,68705,87000,68798,79344,78583,83219,76194,93701,
股东权益不含少数股东权益(万元),315183,315158,302845,290121,150305,143395,94853,82777,76054,71238,65157,
净资产收益率加权(%),5.21,5.76,6.14,7.14,7.74,9.74,13.94,16.33,15.4,8.92,18.66,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
