报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.07,0.06,0.35,0.49,0.73,0.57,0.74,0.16,0.2,0.18,-0.47,-0.28,0.11,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.79,3.59,3.36,3.78,4.16,4.14,4.09,4.02,3.89,1.81,1.58,1.53,1.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.26,0.21,0.25,-0.45,-0.16,0.22,0.45,-0.19,-0,0.57,0.33,0.23,0.21,
主营业务收入(万元),116032,104330,115445,125811,109188,96197,90407,27320,29538,28878,22764,28531,32760,21672,22655,36176,24268,10918,10249,11439,10684,
主营业务利润(万元),20318,18753,34345,42172,37752,28851,25933,10226,12644,9842,6871,4568,5181,5189,4268,5019,6024,5198,4790,4839,4588,
营业利润(万元),4457,4026,19295,26071,20991,16161,10216,937,1055,1052,-3885,-2808,1025,1731,1784,2333,3602,3039,2753,2731,2758,
投资收益(万元),--,--,--,141,--,--,81,3203,174,718,1840,58,496,186,184,163,-8,7,162,108,51,
营业外收支净额(万元),-27,-15,-9,892,1115,1220,1126,638,1123,570,903,559,--,-59,-34,426,14,12,0,-33,0,
利润总额(万元),4430,4011,19286,26963,22106,17381,11342,1575,2178,1622,-2982,-2249,1457,2268,2021,2932,3657,3058,2898,2826,2793,
净利润(万元),4160,3780,16936,22838,18679,14587,9454,1375,1683,1512,-3942,-2334,912,1465,1432,1939,2352,2045,1956,1904,1883,
净利润(扣除非经常性损益后)(万元),3013,2834,15881,21849,17696,13550,4010,830,488,1005,-4751,-3016,87,1005,971,1460,2208,2026,0,--,0,
经营活动产生的现金流量净额(万元),-2948,13864,23148,-4660,-808,2457,8681,1702,2199,1741,2124,-3815,-1333,1825,3802,-1570,-14,3065,1765,--,0,
现金及现金等价物净增加额(万元),-15047,2925,13254,18014,2457,-3768,13947,-4961,3538,-7572,4841,1993,-2895,-6144,455,805,8791,29,668,--,0,
总资产(万元),294150,286543,268781,244546,180464,137059,129689,63343,65599,56867,61074,67824,56493,43174,45181,44423,42908,16573,16455,14757,12115,
流动资产(万元),256108,265772,250009,225344,162867,121854,115824,30477,35031,28227,34371,39371,30933,23881,27183,33034,32663,0,0,7497,0,
总负债(万元),113435,109013,89908,75754,77901,48779,52141,28439,32194,24184,30688,34365,19420,7547,10038,9934,9965,6804,7890,6459,4512,
流动负债(万元),110374,106490,87549,73208,75286,46345,49654,26955,30668,22524,28502,32506,19414,6477,8968,8864,8895,0,0,6459,0,
股东权益不含少数股东权益(万元),180715,177530,178872,168792,102562,88280,77548,33204,31829,30168,28265,31783,34958,34810,34419,33828,32700,9769,8565,8299,7603,
净资产收益率加权(%),2.32,2.12,9.74,17.01,19.5,17.66,10.72,4.23,5.43,5.21,-13.23,-7.01,2.61,4.22,4.2,5.83,7.67,21.33,21.08,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
