报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.9,1.17,1.51,1.07,0.74,0.61,0.49,0.35,0.21,0.16,0.16,0.15,0.07,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.89,3.85,3.89,3.59,3.17,3.01,3.14,3.18,3.16,3.04,2.89,3.04,4.69,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.75,0.76,1.98,0.65,0.47,1.09,0.2,-0.14,0.57,-1.34,0.98,-0.19,0.12,--,--,--,
主营业务收入(万元),5409906,4830579,3907104,2770971,1334990,1114491,852004,653382,531508,447601,409765,386736,409432,350190,339486,309035,230081,189906,146535,92273,45151,40914,29051,19482,
主营业务利润(万元),1108887,1002140,840458,501454,58896,49814,39234,27741,21084,15644,16442,26647,26200,22261,19656,19003,18530,16170,17300,18764,10512,8723,5888,3015,
营业利润(万元),352125,314500,288339,89194,25519,20390,16846,11189,5574,4017,5037,4459,2756,1138,2371,1551,2284,1739,-2051,8455,6218,5592,3428,1177,
投资收益(万元),915,17294,25727,55822,7846,5805,2305,3996,3301,5009,10021,5740,2218,1350,-1442,1569,442,126,352,679,56,-6,8,27,
营业外收支净额(万元),8990,5276,12006,25927,1198,1868,975,410,-3,420,769,560,--,28,63,-10,-19,74,-515,258,220,7,-16,-1,
利润总额(万元),361116,319776,300345,115121,26717,22258,17821,11599,5571,4436,5806,5019,2990,2810,1321,3414,2892,2095,-2153,9415,6493,5593,3420,1486,
净利润(万元),184340,170375,157542,81482,15216,12582,10094,7232,4303,3322,3199,3061,1500,1075,228,2581,2112,1002,-2362,8332,5573,4425,3164,1374,
净利润(扣除非经常性损益后)(万元),130229,131108,98803,54671,9773,8280,9674,5789,3291,261,-5081,-981,813,481,-126,1874,1809,230,-4555,8093,--,--,--,--,
经营活动产生的现金流量净额(万元),169891,486944,29746,130828,9318,12082,12383,-12989,15376,15709,40816,13284,9769,22469,4064,-2970,11729,-27682,20141,-3818,1583,--,--,--,
现金及现金等价物净增加额(万元),398334,166578,2669,321717,8321,18304,1186,3630,15960,-1042,-176,-226,8565,1833,-10798,-6121,6479,-1682,-2494,-13875,43176,--,--,--,
总资产(万元),5473926,4855958,4257569,3710372,628352,466992,322179,269173,213110,203030,198123,221218,195294,175879,166541,173434,164332,150980,102234,109551,79744,24449,17373,9417,
流动资产(万元),3156706,2635466,2069662,1630310,402998,294535,228555,180966,127654,111992,116282,113386,116473,113104,132141,136552,129448,--,0,0,74040,21479,14815,8681,
总负债(万元),2238040,1807038,1368475,1001410,359549,257162,192617,151361,123996,114816,110752,121049,113873,105501,94535,101298,92551,79600,39268,38878,17565,15274,10814,6592,
流动负债(万元),2088060,1607097,1236324,919107,338650,241610,188231,145455,116165,105767,96865,118847,97133,85168,93898,100687,88067,--,0,0,17565,12274,8284,4985,
股东权益不含少数股东权益(万元),2818255,2655969,2514717,2380464,238452,177941,102102,94478,80092,79337,80172,73979,65381,62090,64782,65575,65054,62588,59510,62550,60400,7611,6199,2825,
净资产收益率加权(%),6.74,6.59,6.44,4.9,6.92,9.11,10.28,8.21,5.38,4.17,4.15,3.96,2.32,1.74,0.35,3.95,3.31,1.65,-3.91,12.91,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
