报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.05,-0.66,0.23,0.2,-0.42,0.71,1.03,1.27,1.26,1.06,3.04,
每股净资产(元),--,--,--,--,--,9.18,6.57,5.52,4.24,2.96,1.42,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.13,-2.22,2.12,-0.45,0.6,0.18,
主营业务收入(万元),94375,119490,112688,77669,80004,113731,100389,110861,113750,70982,36783,
主营业务利润(万元),15869,17793,20013,13378,11031,17790,16617,19297,19351,13150,8627,
营业利润(万元),-3809,-18886,1481,1542,-3813,4015,5792,7648,7512,6220,4865,
投资收益(万元),-376,10,35,40,99,--,--,--,--,--,--,
营业外收支净额(万元),4451,8390,1365,420,512,695,437,47,154,5,2,
利润总额(万元),642,-10497,2847,1962,-3300,4710,6229,7694,7666,6225,4867,
净利润(万元),1078,-10049,2281,1573,-2869,3820,5270,6488,6430,5243,3493,
净利润(扣除非经常性损益后)(万元),-1655,-13211,610,1216,-3297,3266,4898,6448,6300,5240,830,
经营活动产生的现金流量净额(万元),13767,25506,-5706,2083,1792,861,-11299,10819,-2303,3046,838,
现金及现金等价物净增加额(万元),-2239,8150,-1125,-5895,-8427,21280,-2074,2952,4589,3822,1213,
总资产(万元),164396,175258,182889,167787,128382,140649,95127,72888,68351,38998,21580,
流动资产(万元),110545,120990,121938,107191,91095,105826,68144,50675,49570,26057,14701,
总负债(万元),81899,91184,87932,75065,70070,78177,61575,44707,46744,23880,14905,
流动负债(万元),78642,87660,84229,71236,66686,64612,55128,41261,43600,23880,14905,
股东权益不含少数股东权益(万元),81603,83909,94898,92642,58262,62421,33524,28151,21606,15118,6675,
净资产收益率加权(%),1.28,-11.17,2.43,2.34,-4.77,9.57,17.12,26.11,35.07,45.87,117.65,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
