报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.29,0.23,0.26,0.6,1.25,1.3,1.12,1.05,0.91,
每股净资产(元),--,--,--,--,--,6.24,5.25,4.27,3.29,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.48,
主营业务收入(万元),68981,51959,59505,59730,45989,36310,31080,27493,25084,
主营业务利润(万元),32966,29698,26746,26459,24009,18478,15879,13649,11686,
营业利润(万元),14186,10710,13643,11358,12228,9655,8610,7684,7588,
投资收益(万元),1345,1070,306,309,801,--,--,--,--,
营业外收支净额(万元),42,756,16,3599,2362,2682,2076,1969,923,
利润总额(万元),14228,11466,13660,14956,14590,12338,10686,9654,8511,
净利润(万元),13020,10532,11887,13460,12836,10894,9403,8783,7606,
净利润(扣除非经常性损益后)(万元),11418,7827,10451,12399,12583,10583,9214,8586,7560,
经营活动产生的现金流量净额(万元),13366,-1097,8642,6622,7959,10280,-649,3338,4070,
现金及现金等价物净增加额(万元),462,-11242,-52567,9887,49954,2735,374,1379,-2803,
总资产(万元),196867,187153,182383,175762,160126,78310,62787,51722,40428,
流动资产(万元),166795,160990,165364,158365,145020,69719,53834,42538,32839,
总负债(万元),63839,66922,52561,47226,42065,25858,18706,15844,12832,
流动负债(万元),62928,66009,51994,46842,41661,25501,18288,15410,12832,
股东权益不含少数股东权益(万元),129669,118145,128294,128725,118178,52453,44081,35878,27595,
净资产收益率加权(%),10.45,7.19,8.41,10.92,13.6,22.47,23.64,27.82,31.31,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
