报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1.23,0.87,0.72,0.64,0.39,0.4,0.61,0.68,0.54,
每股净资产(元),--,7.81,6.93,6.22,5.58,4.72,4.32,3.71,3,
每股经营活动产生的现金流量净额(元),--,1.68,2.24,1.76,0.92,0.76,1.73,-0.98,0.46,
主营业务收入(万元),143270,134559,128914,97864,84881,93549,81691,58475,40445,
主营业务利润(万元),35860,29932,29406,24711,19443,18718,18644,14457,9824,
营业利润(万元),10982,7491,7437,5303,2556,2495,4516,4386,3830,
投资收益(万元),13,199,5,34,39,-31,--,--,--,
营业外收支净额(万元),1208,111,-522,1209,1028,928,731,1902,888,
利润总额(万元),12190,7602,6915,6511,3584,3423,5248,6288,4718,
净利润(万元),11119,7655,6315,5582,3086,3064,4691,5238,4028,
净利润(扣除非经常性损益后)(万元),8411,5730,5338,4911,2467,2328,4057,3566,3323,
经营活动产生的现金流量净额(万元),9734,14752,19671,15380,8083,5906,13370,-7582,3484,
现金及现金等价物净增加额(万元),-1930,13328,5219,-1879,421,-5953,6562,7322,4948,
总资产(万元),208990,186481,175796,172364,158471,152467,125181,92515,57094,
流动资产(万元),109309,98119,89468,85511,76340,73079,77086,55879,30115,
总负债(万元),100956,118002,114955,117867,109583,116009,91788,63806,34625,
流动负债(万元),83533,90681,100886,95255,87882,93892,81777,63793,32619,
股东权益不含少数股东权益(万元),107979,68413,60714,54497,48889,36457,33393,28710,22470,
净资产收益率加权(%),14.56,11.86,10.96,10.8,8.07,8.77,15.11,19.74,23.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
