报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.23,0.28,0.33,0.29,0.29,0.21,0.35,0.3,0.29,0.5,0.17,0.11,0.08,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,4.81,4.42,4.14,3.21,3.13,3.18,3.18,3.1,3.04,2.97,3.2,3.08,3.22,3.72,3.4,2.27,1.81,1.63,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.92,1.12,1.42,0.76,0,0.76,-0.32,0.83,0.16,0.54,-0.33,0.03,-0.66,0.23,--,--,--,
主营业务收入(万元),1581076,1228820,1156795,937036,708512,727015,1108970,1029637,960755,1132659,465701,403755,286989,170185,156793,185910,129107,186028,149797,99117,85306,81801,71000,64822,47890,
主营业务利润(万元),312545,239904,308107,319909,260295,223198,181610,197824,154863,218632,52086,42377,29905,20922,18294,20749,18677,21370,13807,10100,10839,10339,6151,6055,6218,
营业利润(万元),243358,219601,251913,226237,187506,145024,125936,85865,69473,128339,7112,4690,4080,2033,1548,1361,1705,5584,5799,6103,8051,7707,6847,6765,6519,
投资收益(万元),43202,55035,33926,30202,73322,57659,31536,11720,20781,74163,1783,1741,906,-66,-31,5,0,-8,1,11,15,9,11,8,5,
营业外收支净额(万元),2320,3823,1706,13300,15091,25628,-3858,-1633,3013,1629,2100,2050,1828,-69,-104,364,-314,-708,-154,102,-36,--,0,0,0,
利润总额(万元),245677,223425,253619,239537,202597,170653,122079,84232,72485,129968,9211,6740,5908,2642,2321,2241,1989,4968,5746,6315,8077,8062,7035,7019,6672,
净利润(万元),149854,181096,217320,190897,157782,114351,94376,66949,59981,103732,4935,3116,2173,1972,1754,1965,1637,3159,4828,5349,6866,6853,5981,5968,5672,
净利润(扣除非经常性损益后)(万元),144014,158522,211705,188201,150512,102590,96810,67549,41000,22931,3923,1286,1441,2013,1607,1357,1321,3683,4708,5147,6854,--,--,--,--,
经营活动产生的现金流量净额(万元),330014,263429,320149,362757,346070,253555,202362,324870,189830,232613,40559,21762,79,21683,-9065,23591,4526,13968,-8462,627,-12944,4530,--,--,--,
现金及现金等价物净增加额(万元),5743,-90063,111351,-568649,612346,-46957,-170293,18631,185509,-119753,6391,5846,-1368,12673,-19772,13110,-2932,20762,2195,2462,-14321,18233,--,--,--,
总资产(万元),6036498,4820782,4635693,4176173,4298781,3367382,3168746,3210405,3131505,2837916,477520,409648,300727,237023,205097,232565,204440,167456,141919,111504,96879,102045,57294,46451,42833,
流动资产(万元),542436,414957,425810,335697,775081,223549,296372,518874,544430,306855,308418,253802,187473,152573,130476,164747,135568,--,0,--,0,66296,34501,26893,26240,
总负债(万元),2676781,1883819,1816247,1530832,1854412,1799791,1718601,1850556,2150073,1908558,355224,291899,193731,140889,114829,145767,119607,84316,61951,35451,23817,35144,28026,23163,21910,
流动负债(万元),1238080,1216596,1252072,915778,1166853,1260848,936726,626557,901688,880969,335443,279319,184959,129691,108333,141517,115357,--,0,--,0,32623,27326,21563,20365,
股东权益不含少数股东权益(万元),2729209,2621615,2551602,2373331,2173472,1450193,1348675,1286014,913193,856003,91637,89307,90896,90621,88553,86798,84833,83141,79968,76052,73062,66901,29269,23288,20923,
净资产收益率加权(%),5.6,7,8.76,8.42,10.45,8.21,7.11,6.55,6.95,11.41,5.42,2.99,2.38,2.2,2,2.29,1.95,3.87,6.29,0,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
