报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.08,0.03,0.28,0.26,0.47,1.89,1.72,1.21,0.87,0.66,0.34,
每股净资产(元),--,--,--,--,--,--,--,3.99,2.78,4.03,2.78,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,1.23,1.03,0.44,0.28,
主营业务收入(万元),1262171,1217147,1202975,1009253,837007,421700,300526,214992,159279,103505,77535,
主营业务利润(万元),128034,119505,120424,103948,72250,34827,28327,20130,13638,9155,5734,
营业利润(万元),11774,8600,34923,31328,25402,14432,11506,8129,5983,4074,2285,
投资收益(万元),1186,3950,1163,581,-0,--,--,--,--,--,--,
营业外收支净额(万元),-167,247,336,464,359,395,89,92,113,50,28,
利润总额(万元),11606,8847,35259,31792,25761,14827,11595,8221,6096,4125,2314,
净利润(万元),6861,2357,23262,21486,18670,10874,8747,6180,4418,3051,1577,
净利润(扣除非经常性损益后)(万元),5904,370,22719,20939,18151,10577,8680,6111,4333,3013,2028,
经营活动产生的现金流量净额(万元),16816,-251,19294,5039,1251,6946,6823,6251,5271,2034,1295,
现金及现金等价物净增加额(万元),4671,-44536,43459,-1086,54284,14224,3876,5894,4489,3723,415,
总资产(万元),570615,533899,509577,400215,321798,107209,67645,52379,35600,25979,17406,
流动资产(万元),315242,293995,315597,242894,214951,97655,65480,50900,35011,25596,16485,
总负债(万元),322425,289972,265663,203971,154276,49018,38559,32040,21442,15239,10724,
流动负债(万元),258526,229770,204199,200389,154276,49018,38559,32040,21442,15239,10724,
股东权益不含少数股东权益(万元),240872,228039,223453,180101,156442,57601,29085,20339,14158,10740,6682,
净资产收益率加权(%),2.73,0.98,12.06,13.1,14.87,22.93,35.4,35.83,35.97,41.01,27.15,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
